"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","X","Station"
"5/26/2022 2:43:07 PM",2.019,30.213,49.687,79.685,71485.9,1032.72,32.712,0.523,0.523,0.845,7.783,100.458,5.718,108.834,0,5.731,5.734,NA,34
"5/26/2022 2:43:07 PM",1.998,30.212,49.688,79.685,71487.6,1032.722,32.713,0.374,0.374,0.495,7.787,100.537,5.723,117.755,0,5.735,5.739,NA,34
"5/26/2022 2:43:07 PM",1.923,30.213,49.688,79.686,71487.6,1032.721,32.713,0.281,0.281,0.277,7.79,100.507,5.721,117.84,0,5.734,5.737,NA,34
"5/26/2022 2:43:07 PM",1.845,30.213,49.686,79.684,71485,1032.719,32.711,0.218,0.218,0.233,7.795,100.558,5.724,118.689,0,5.736,5.74,NA,34
"5/26/2022 2:43:08 PM",1.711,30.214,49.688,79.687,71486.4,1032.719,32.712,0.234,0.234,0.233,7.801,100.519,5.722,117.245,0,5.735,5.738,NA,34
"5/26/2022 2:43:08 PM",1.642,30.214,49.688,79.688,71487.1,1032.719,32.712,0.257,0.257,0.32,7.804,100.593,5.726,119.199,0,5.739,5.742,NA,34
"5/26/2022 2:43:08 PM",1.584,30.215,49.686,79.686,71484,1032.717,32.71,0.234,0.234,0.189,7.808,100.532,5.723,124.552,0,5.735,5.738,NA,34
"5/26/2022 2:43:08 PM",1.55,30.216,49.686,79.688,71484.5,1032.717,32.71,0.187,0.187,0.335,7.812,100.644,5.729,131.348,0,5.742,5.745,NA,34
"5/26/2022 2:43:09 PM",1.522,30.214,49.686,79.684,71483.6,1032.717,32.71,0.234,0.234,0.539,7.815,100.542,5.723,134.492,0,5.736,5.739,NA,34
"5/26/2022 2:43:09 PM",1.527,30.212,49.688,79.684,71486.7,1032.719,32.713,0.195,0.195,0.189,7.819,100.608,5.726,133.642,0,5.738,5.742,NA,34
"5/26/2022 2:43:09 PM",1.551,30.209,49.69,79.683,71490,1032.722,32.716,0.25,0.25,0.349,7.822,100.55,5.722,130.754,0,5.735,5.738,NA,34
"5/26/2022 2:43:09 PM",1.588,30.208,49.69,79.681,71489.9,1032.723,32.716,0.421,0.421,0.306,7.823,100.5,5.719,125.401,0,5.732,5.735,NA,34
"5/26/2022 2:43:09 PM",1.631,30.209,49.692,79.685,71492,1032.724,32.717,0.304,0.304,0.262,7.823,100.603,5.725,118.519,0,5.738,5.741,NA,34
"5/26/2022 2:43:10 PM",1.703,30.212,49.692,79.689,71491.8,1032.723,32.716,0.257,0.257,0.32,7.821,100.599,5.725,108.069,0,5.737,5.741,NA,34
"5/26/2022 2:43:10 PM",1.76,30.212,49.694,79.693,71495,1032.725,32.718,0.234,0.234,0.204,7.821,100.578,5.723,103.057,0,5.736,5.739,NA,34
"5/26/2022 2:43:10 PM",1.819,30.213,49.693,79.692,71493.2,1032.724,32.716,0.234,0.234,0.218,7.822,100.577,5.723,102.377,0,5.735,5.739,NA,34
"5/26/2022 2:43:10 PM",1.88,30.213,49.695,79.695,71495.8,1032.726,32.718,0.242,0.242,0.175,7.822,100.58,5.723,102.632,0,5.735,5.739,NA,34
"5/26/2022 2:43:10 PM",1.943,30.211,49.692,79.688,71492.9,1032.725,32.717,0.203,0.203,0.16,7.822,100.484,5.718,103.482,0,5.73,5.734,NA,34
"5/26/2022 2:43:11 PM",2.009,30.21,49.697,79.694,71498.9,1032.729,32.721,0.25,0.25,0.175,7.821,100.427,5.715,108.494,0,5.727,5.731,NA,34
"5/26/2022 2:43:11 PM",2.043,30.21,49.698,79.695,71500.1,1032.73,32.721,0.234,0.234,0.189,7.822,100.467,5.717,112.232,0,5.73,5.733,NA,34
"5/26/2022 2:43:11 PM",2.129,30.21,49.696,79.692,71497.3,1032.729,32.72,0.179,0.179,0.087,7.824,100.505,5.72,112.742,0,5.732,5.735,NA,34
"5/26/2022 2:43:11 PM",2.292,30.211,49.697,79.695,71498.7,1032.73,32.72,0.195,0.195,0.131,7.826,100.57,5.723,106.115,0,5.736,5.739,NA,34
"5/26/2022 2:43:11 PM",2.557,30.211,49.698,79.696,71499.9,1032.732,32.721,0.211,0.211,0.204,7.829,100.547,5.723,88.953,0,5.735,5.738,NA,34
"5/26/2022 2:43:12 PM",2.741,30.211,49.701,79.701,71503.6,1032.735,32.723,0.109,0.109,0,7.83,100.565,5.725,75.785,0,5.737,5.74,NA,34
"5/26/2022 2:43:12 PM",2.908,30.212,49.705,79.708,71508.6,1032.738,32.726,0,0,0,7.832,100.489,5.721,61.256,0,5.733,5.736,NA,34
"5/26/2022 2:43:12 PM",3.075,30.211,49.704,79.705,71507.8,1032.739,32.725,0.039,0.039,0,7.833,100.648,5.73,49.022,0,5.743,5.746,NA,34
"5/26/2022 2:43:12 PM",3.237,30.211,49.708,79.711,71512.8,1032.742,32.728,0.211,0.211,0.218,7.834,100.658,5.731,49.107,0,5.744,5.747,NA,34
"5/26/2022 2:43:12 PM",3.478,30.21,49.708,79.71,71513,1032.743,32.729,0.156,0.156,0.058,7.835,100.594,5.727,43.755,0,5.74,5.743,NA,34
"5/26/2022 2:43:13 PM",3.635,30.2,49.703,79.688,71507.8,1032.744,32.728,0,0,0,7.836,100.526,5.724,38.147,0,5.736,5.739,NA,34
"5/26/2022 2:43:13 PM",3.793,30.195,49.714,79.696,71522.4,1032.755,32.739,0,0,0,7.837,100.567,5.726,29.821,0,5.738,5.742,NA,34
"5/26/2022 2:43:13 PM",3.934,30.201,49.71,79.701,71517.2,1032.75,32.734,0,0,0,7.837,100.55,5.725,23.534,0,5.737,5.741,NA,34
"5/26/2022 2:43:13 PM",4.07,30.199,49.708,79.694,71514.2,1032.75,32.732,0,0,0,7.837,100.433,5.719,20.475,0,5.732,5.735,NA,34
"5/26/2022 2:43:13 PM",4.296,30.194,49.705,79.684,71511.8,1032.751,32.732,0.211,0.211,0.058,7.833,100.541,5.726,19.626,0,5.739,5.742,NA,34
"5/26/2022 2:43:14 PM",4.438,30.191,49.71,79.686,71518.5,1032.756,32.737,0.203,0.203,0.058,7.832,100.641,5.732,19.796,0,5.745,5.748,NA,34
"5/26/2022 2:43:14 PM",4.597,30.189,49.713,79.687,71522.4,1032.76,32.74,0.788,0.788,1.486,7.833,100.583,5.729,20.815,0,5.742,5.745,NA,34
"5/26/2022 2:43:14 PM",4.739,30.188,49.715,79.688,71524.5,1032.762,32.742,0.757,0.757,1.326,7.832,100.617,5.731,22.684,0,5.744,5.747,NA,34
"5/26/2022 2:43:14 PM",4.941,30.187,49.717,79.69,71527.6,1032.765,32.744,0.257,0.257,0.291,7.834,100.638,5.733,23.449,0,5.746,5.749,NA,34
"5/26/2022 2:43:14 PM",5.098,30.18,49.712,79.673,71522,1032.764,32.742,0.905,0.905,1.865,7.834,100.71,5.738,27.357,0,5.751,5.754,NA,34
"5/26/2022 2:43:15 PM",5.235,30.167,49.725,79.673,71540.7,1032.78,32.757,0.749,0.749,1.413,7.833,100.606,5.732,35.938,0,5.745,5.748,NA,34
"5/26/2022 2:43:15 PM",5.346,30.153,49.727,79.656,71544.5,1032.786,32.764,0.601,0.601,1.151,7.832,100.651,5.735,52.251,0,5.748,5.751,NA,34
"5/26/2022 2:43:15 PM",5.452,30.15,49.727,79.65,71544.4,1032.788,32.764,0.39,0.39,0.67,7.831,100.591,5.731,73.491,0,5.744,5.747,NA,34
"5/26/2022 2:43:15 PM",5.687,30.142,49.717,79.625,71533.1,1032.784,32.76,0.226,0.226,0.16,7.833,100.693,5.737,84.62,0,5.75,5.753,NA,34
"5/26/2022 2:43:15 PM",5.877,30.135,49.727,79.629,71546.2,1032.795,32.77,0.172,0.172,0.029,7.836,100.604,5.733,80.287,0,5.745,5.749,NA,34
"5/26/2022 2:43:16 PM",6.059,30.131,49.723,79.619,71542.4,1032.794,32.768,0.133,0.133,0,7.839,100.651,5.736,71.027,0,5.749,5.752,NA,34
"5/26/2022 2:43:16 PM",6.225,30.128,49.728,79.621,71549.2,1032.8,32.774,0,0,0,7.841,100.644,5.736,57.603,0,5.749,5.752,NA,34
"5/26/2022 2:43:16 PM",6.468,30.126,49.731,79.622,71553.5,1032.804,32.777,0,0,0,7.844,100.68,5.739,44.774,0,5.752,5.755,NA,34
"5/26/2022 2:43:16 PM",6.612,30.128,49.732,79.627,71554.6,1032.805,32.777,0,0,0,7.846,100.927,5.753,36.533,0,5.766,5.769,NA,34
"5/26/2022 2:43:16 PM",6.738,30.126,49.735,79.628,71557.8,1032.808,32.779,0,0,0,7.846,100.845,5.749,29.226,0,5.761,5.765,NA,34
"5/26/2022 2:43:17 PM",6.849,30.128,49.725,79.616,71544.9,1032.8,32.771,0,0,0,7.845,100.654,5.738,24.129,0,5.751,5.754,NA,34
"5/26/2022 2:43:17 PM",6.995,30.125,49.722,79.608,71541.7,1032.799,32.77,0.187,0.187,0.029,7.843,100.789,5.747,23.109,0,5.76,5.763,NA,34
"5/26/2022 2:43:17 PM",7.199,30.118,49.725,79.603,71547.4,1032.806,32.775,0,0,0,7.841,100.728,5.743,21.665,0,5.756,5.759,NA,34
"5/26/2022 2:43:17 PM",7.353,30.112,49.717,79.583,71538.1,1032.802,32.771,0.078,0.078,0,7.84,100.835,5.75,19.881,0,5.763,5.766,NA,34
"5/26/2022 2:43:17 PM",7.52,30.1,49.715,79.563,71536.6,1032.806,32.774,0.172,0.172,0,7.842,100.876,5.753,19.116,0,5.765,5.769,NA,34
"5/26/2022 2:43:18 PM",7.689,30.086,49.73,79.563,71557.1,1032.823,32.79,0.172,0.172,0,7.839,100.863,5.752,18.351,0,5.764,5.768,NA,34
"5/26/2022 2:43:18 PM",7.965,30.073,49.737,79.556,71567.6,1032.834,32.8,0.312,0.312,0.379,7.835,100.76,5.746,18.691,0,5.759,5.763,NA,34
"5/26/2022 2:43:18 PM",8.16,30.059,49.747,79.549,71581.5,1032.847,32.812,0.367,0.367,0.32,7.839,100.753,5.746,19.626,0,5.759,5.763,NA,34
"5/26/2022 2:43:18 PM",8.35,30.053,49.747,79.54,71582.9,1032.851,32.815,0.491,0.491,0.553,7.841,100.81,5.751,20.56,0,5.764,5.767,NA,34
"5/26/2022 2:43:19 PM",8.532,30.047,49.751,79.537,71588.7,1032.856,32.82,0.304,0.304,0.364,7.841,100.731,5.747,21.07,0,5.76,5.763,NA,34
"5/26/2022 2:43:19 PM",8.724,30.039,49.75,79.524,71587.8,1032.859,32.822,0.281,0.281,0.364,7.841,100.816,5.753,21.495,0,5.766,5.769,NA,34
"5/26/2022 2:43:19 PM",9.016,30.022,49.754,79.505,71595.5,1032.87,32.831,0.289,0.289,0.335,7.838,100.681,5.746,22.26,0,5.758,5.762,NA,34
"5/26/2022 2:43:19 PM",9.218,30.013,49.754,79.492,71596.4,1032.874,32.834,0.351,0.351,0.306,7.839,100.824,5.755,22.769,0,5.767,5.771,NA,34
"5/26/2022 2:43:19 PM",9.416,30.007,49.754,79.484,71596.5,1032.876,32.836,0.281,0.281,0.262,7.841,100.818,5.754,23.364,0,5.767,5.771,NA,34
"5/26/2022 2:43:20 PM",9.612,30.005,49.756,79.483,71599.3,1032.879,32.838,0.218,0.218,0.16,7.841,100.996,5.765,23.534,0,5.778,5.781,NA,34
"5/26/2022 2:43:20 PM",9.911,30.002,49.754,79.477,71598.4,1032.881,32.839,0.234,0.234,0.233,7.843,101.011,5.767,23.959,0,5.78,5.783,NA,34
"5/26/2022 2:43:20 PM",10.111,30,49.753,79.471,71596.3,1032.881,32.838,0.484,0.484,0.728,7.843,101.037,5.769,25.063,0,5.782,5.785,NA,34
"5/26/2022 2:43:20 PM",10.298,29.996,49.754,79.468,71598.9,1032.884,32.84,0.725,0.725,1.267,7.844,101.049,5.769,28.207,0,5.782,5.786,NA,34
"5/26/2022 2:43:20 PM",10.461,29.994,49.752,79.462,71596.5,1032.884,32.84,0.538,0.538,0.728,7.844,100.999,5.767,31.095,0,5.78,5.783,NA,34
"5/26/2022 2:43:21 PM",10.717,29.991,49.749,79.454,71592.8,1032.884,32.838,0.234,0.234,0.073,7.843,101.08,5.772,32.03,0,5.785,5.788,NA,34
"5/26/2022 2:43:21 PM",10.892,29.989,49.747,79.449,71590.9,1032.884,32.837,0.671,0.671,1.136,7.843,101.163,5.777,36.448,0,5.79,5.793,NA,34
"5/26/2022 2:43:21 PM",11.03,29.987,49.747,79.445,71591,1032.885,32.838,0.452,0.452,0.67,7.843,101.073,5.772,42.82,0,5.785,5.788,NA,34
"5/26/2022 2:43:21 PM",11.174,29.986,49.749,79.447,71594.1,1032.888,32.84,0.195,0.195,0.073,7.844,101.057,5.771,43.5,0,5.784,5.788,NA,34
"5/26/2022 2:43:21 PM",11.329,29.986,49.744,79.441,71587.4,1032.884,32.836,0.577,0.577,1.122,7.845,101.213,5.78,44.604,0,5.793,5.796,NA,34
"5/26/2022 2:43:22 PM",11.548,29.984,49.741,79.433,71584.2,1032.884,32.835,0.359,0.359,0.51,7.844,101.085,5.774,50.551,0,5.786,5.79,NA,34
"5/26/2022 2:43:22 PM",11.69,29.983,49.741,79.432,71585.2,1032.885,32.836,0.382,0.382,0.379,7.843,101.128,5.777,53.27,0,5.79,5.793,NA,34
"5/26/2022 2:43:22 PM",11.838,29.98,49.743,79.43,71587.7,1032.888,32.838,0.671,0.671,1.209,7.84,101.149,5.779,67.458,0,5.792,5.795,NA,34
"5/26/2022 2:43:22 PM",11.958,29.977,49.742,79.425,71586.8,1032.889,32.838,0.546,0.546,0.947,7.838,101.157,5.78,86.659,0,5.792,5.796,NA,34
"5/26/2022 2:43:22 PM",12.071,29.974,49.745,79.425,71590.5,1032.892,32.841,0.304,0.304,0.335,7.838,101.108,5.776,97.959,0,5.789,5.793,NA,34
"5/26/2022 2:43:23 PM",12.125,29.974,49.744,79.424,71589.8,1032.892,32.841,0.234,0.234,0.16,7.84,101.016,5.771,93.031,0,5.784,5.787,NA,34
"5/26/2022 2:43:23 PM",12.197,29.974,49.742,79.421,71587.2,1032.891,32.839,0.203,0.203,0.131,7.842,101.129,5.777,92.012,0,5.79,5.793,NA,34
"5/26/2022 2:43:23 PM",12.29,29.974,49.743,79.422,71587.9,1032.892,32.839,0.226,0.226,0.087,7.844,101.058,5.772,93.116,0,5.785,5.789,NA,34
"5/26/2022 2:43:23 PM",12.414,29.973,49.743,79.42,71588.2,1032.893,32.84,0.296,0.296,0.379,7.846,101.096,5.775,93.626,0,5.788,5.791,NA,34
"5/26/2022 2:43:23 PM",12.617,29.974,49.742,79.422,71587.6,1032.893,32.839,0.257,0.257,0.16,7.851,101.207,5.782,93.711,0,5.795,5.798,NA,34
"5/26/2022 2:43:24 PM",12.755,29.975,49.744,79.426,71590,1032.895,32.84,0.234,0.234,0.102,7.853,101.176,5.78,93.116,0,5.793,5.797,NA,34
"5/26/2022 2:43:24 PM",12.887,29.976,49.744,79.428,71590.2,1032.895,32.84,0.242,0.242,0.146,7.855,101.09,5.775,92.437,0,5.788,5.792,NA,34
"5/26/2022 2:43:24 PM",13.005,29.975,49.746,79.429,71592.3,1032.897,32.842,0.218,0.218,0.131,7.855,101.153,5.779,92.352,0,5.792,5.795,NA,34
"5/26/2022 2:43:24 PM",13.106,29.976,49.746,79.431,71592.7,1032.897,32.841,0.367,0.367,0.379,7.855,100.955,5.767,92.692,0,5.78,5.783,NA,34
"5/26/2022 2:43:24 PM",13.198,29.974,49.749,79.432,71597,1032.901,32.845,0.25,0.25,0.16,7.857,101.129,5.777,93.031,0,5.79,5.793,NA,34
"5/26/2022 2:43:25 PM",13.221,29.975,49.75,79.435,71598.1,1032.901,32.845,0.281,0.281,0.131,7.859,101.039,5.771,93.796,0,5.784,5.788,NA,34
"5/26/2022 2:43:25 PM",13.217,29.975,49.752,79.437,71599.5,1032.902,32.846,0.226,0.226,0.102,7.858,101.174,5.779,93.201,0,5.792,5.795,NA,34
"5/26/2022 2:43:25 PM",13.167,29.976,49.749,79.434,71595.6,1032.899,32.843,0.203,0.203,0.131,7.857,101.167,5.778,91.502,0,5.791,5.794,NA,34
"5/26/2022 2:43:25 PM",12.955,29.977,49.748,79.433,71594.3,1032.897,32.842,0.203,0.203,0.116,7.856,101.102,5.775,90.822,0,5.788,5.791,NA,34
"5/26/2022 2:43:25 PM",12.744,29.978,49.751,79.44,71598.9,1032.899,32.845,0.203,0.203,0.131,7.854,101.065,5.773,91.417,0,5.786,5.789,NA,34
"5/26/2022 2:43:26 PM",12.508,29.978,49.747,79.434,71593.7,1032.895,32.842,0.187,0.187,0.073,7.854,100.934,5.766,91.842,0,5.779,5.782,NA,34
"5/26/2022 2:43:26 PM",12.278,29.978,49.749,79.436,71595.8,1032.895,32.843,0.187,0.187,0.146,7.854,101.119,5.777,92.182,0,5.789,5.793,NA,34
"5/26/2022 2:43:26 PM",11.983,29.976,49.749,79.433,71595.1,1032.894,32.843,0.195,0.195,0.131,7.856,101.127,5.777,93.541,0,5.79,5.793,NA,34
"5/26/2022 2:43:26 PM",11.81,29.976,49.751,79.436,71598.3,1032.896,32.845,0.234,0.234,0.189,7.857,101.177,5.78,94.731,0,5.793,5.796,NA,34
"5/26/2022 2:43:26 PM",11.642,29.976,49.751,79.436,71598.1,1032.895,32.845,0.226,0.226,0.116,7.859,101.136,5.778,96.09,0,5.79,5.794,NA,34
"5/26/2022 2:43:27 PM",11.47,29.976,49.753,79.439,71600.6,1032.896,32.847,0.203,0.203,0.087,7.861,101.174,5.78,97.364,0,5.793,5.796,NA,34
"5/26/2022 2:43:27 PM",11.325,29.976,49.753,79.438,71600.3,1032.895,32.847,0.257,0.257,0.146,7.862,101.171,5.78,98.894,0,5.793,5.796,NA,34
"5/26/2022 2:43:27 PM",11.165,29.977,49.752,79.439,71599,1032.893,32.846,0.32,0.32,0.087,7.865,100.981,5.769,100.083,0,5.782,5.785,NA,34
"5/26/2022 2:43:27 PM",11.016,29.978,49.753,79.441,71600,1032.893,32.846,0.257,0.257,0.131,7.865,101.091,5.775,100.763,0,5.788,5.791,NA,34
"5/26/2022 2:43:27 PM",10.817,29.979,49.754,79.444,71600.9,1032.892,32.846,0.25,0.25,0.146,7.866,101.068,5.774,102.122,0,5.787,5.79,NA,34
"5/26/2022 2:43:28 PM",10.597,29.98,49.757,79.449,71604.5,1032.893,32.848,0.218,0.218,0.087,7.865,101.111,5.776,103.482,0,5.789,5.793,NA,34
"5/26/2022 2:43:28 PM",10.346,29.982,49.756,79.451,71603,1032.891,32.847,0.179,0.179,0.131,7.868,101.09,5.776,105.011,0,5.788,5.792,NA,34
"5/26/2022 2:43:28 PM",10.268,29.984,49.755,79.452,71601.8,1032.889,32.846,0.195,0.195,0.116,7.869,101.081,5.775,105.181,0,5.788,5.791,NA,34
"5/26/2022 2:43:28 PM",10.221,29.984,49.758,79.456,71605.1,1032.891,32.848,0.195,0.195,0.16,7.87,101.194,5.782,105.69,0,5.795,5.798,NA,34
"5/26/2022 2:43:29 PM",10.198,29.986,49.759,79.46,71606,1032.891,32.848,0.179,0.179,0.087,7.87,101.197,5.782,105.351,0,5.795,5.798,NA,34
"5/26/2022 2:43:29 PM",10.155,29.987,49.759,79.461,71605.4,1032.89,32.847,0.218,0.218,0.16,7.872,101.018,5.772,104.416,0,5.785,5.788,NA,34
"5/26/2022 2:43:29 PM",10.122,29.988,49.76,79.464,71606.9,1032.891,32.848,0.195,0.195,0.102,7.871,101.035,5.773,103.482,0,5.785,5.789,NA,34
"5/26/2022 2:43:29 PM",10.014,29.988,49.759,79.463,71605.7,1032.89,32.847,0.187,0.187,0.102,7.87,101.067,5.774,103.397,0,5.787,5.79,NA,34
"5/26/2022 2:43:29 PM",9.828,29.988,49.761,79.466,71608.6,1032.891,32.849,0.218,0.218,0.16,7.868,101.089,5.775,104.331,0,5.788,5.792,NA,34
"5/26/2022 2:43:30 PM",9.579,29.989,49.761,79.467,71607.6,1032.889,32.848,0.265,0.265,0.204,7.864,101.074,5.775,106.03,0,5.788,5.791,NA,34
"5/26/2022 2:43:30 PM",9.251,29.99,49.763,79.471,71610.2,1032.889,32.849,0.187,0.187,0.131,7.862,101.219,5.783,107.305,0,5.796,5.799,NA,34
"5/26/2022 2:43:30 PM",9.108,29.992,49.762,79.473,71608.9,1032.887,32.848,0.187,0.187,0.087,7.863,101.181,5.781,107.899,0,5.794,5.797,NA,34
"5/26/2022 2:43:30 PM",8.99,29.994,49.761,79.475,71607.4,1032.885,32.847,0.211,0.211,0.087,7.865,101.054,5.774,108.834,0,5.787,5.79,NA,34
"5/26/2022 2:43:30 PM",8.882,29.994,49.763,79.477,71609.4,1032.885,32.848,0.226,0.226,0.189,7.866,101.139,5.779,110.108,0,5.792,5.795,NA,34
"5/26/2022 2:43:31 PM",8.783,29.996,49.765,79.482,71611.6,1032.886,32.849,0.226,0.226,0.204,7.865,101.215,5.783,111.638,0,5.795,5.799,NA,34
"5/26/2022 2:43:31 PM",8.644,29.998,49.765,79.486,71611.4,1032.885,32.848,0.234,0.234,0.131,7.865,101.053,5.773,113.167,0,5.786,5.789,NA,34
"5/26/2022 2:43:31 PM",8.525,30,49.766,79.489,71611.8,1032.884,32.848,0.211,0.211,0.102,7.865,101.007,5.771,113.507,0,5.783,5.787,NA,34
"5/26/2022 2:43:31 PM",8.346,30,49.764,79.487,71609.8,1032.882,32.846,0.281,0.281,0.204,7.866,101.061,5.774,114.356,0,5.787,5.79,NA,34
"5/26/2022 2:43:31 PM",8.099,30.001,49.765,79.489,71610.6,1032.881,32.847,0.226,0.226,0.131,7.865,101.142,5.779,115.801,0,5.792,5.795,NA,34
"5/26/2022 2:43:32 PM",7.72,30.002,49.766,79.491,71611.5,1032.88,32.847,0.25,0.25,0.277,7.865,101.222,5.784,117.245,0,5.797,5.8,NA,34
"5/26/2022 2:43:32 PM",7.536,30.007,49.77,79.505,71615.9,1032.88,32.848,0.257,0.257,0.262,7.866,101.237,5.784,117.925,0,5.797,5.8,NA,34
"5/26/2022 2:43:32 PM",7.409,30.021,49.775,79.532,71620.8,1032.879,32.847,0.211,0.211,0.16,7.868,101.273,5.786,118.18,0,5.799,5.802,NA,34
"5/26/2022 2:43:32 PM",7.326,30.037,49.768,79.546,71610.1,1032.867,32.836,0.203,0.203,0.131,7.87,101.215,5.782,117.925,0,5.795,5.799,NA,34
"5/26/2022 2:43:32 PM",7.289,30.055,49.776,79.581,71617.5,1032.867,32.836,0.187,0.187,0.131,7.872,101.163,5.778,117.84,0,5.791,5.795,NA,34
"5/26/2022 2:43:33 PM",7.324,30.065,49.767,79.585,71605.5,1032.857,32.825,0.164,0.164,0.116,7.872,101.278,5.784,117.33,0,5.797,5.8,NA,34
"5/26/2022 2:43:33 PM",7.397,30.074,49.763,79.591,71598.9,1032.85,32.819,0.179,0.179,0.131,7.872,101.251,5.782,116.395,0,5.795,5.799,NA,34
"5/26/2022 2:43:33 PM",7.426,30.067,49.764,79.583,71601,1032.854,32.822,0.25,0.25,0.189,7.873,101.233,5.781,117.84,0,5.794,5.797,NA,34
"5/26/2022 2:43:33 PM",7.376,30.067,49.749,79.563,71582.9,1032.842,32.811,0.234,0.234,0.116,7.872,101.202,5.779,122.513,0,5.792,5.795,NA,34
"5/26/2022 2:43:33 PM",7.232,30.063,49.767,79.581,71605.7,1032.857,32.826,0.265,0.265,0.189,7.866,101.139,5.775,123.362,0,5.788,5.791,NA,34
"5/26/2022 2:43:34 PM",7.106,30.063,49.768,79.582,71606.8,1032.857,32.827,0.226,0.226,0.131,7.864,101.128,5.774,123.872,0,5.787,5.79,NA,34
"5/26/2022 2:43:34 PM",7.026,30.067,49.769,79.59,71607.6,1032.856,32.826,0.187,0.187,0.116,7.862,100.991,5.766,124.637,0,5.779,5.782,NA,34
"5/26/2022 2:43:34 PM",6.988,30.074,49.787,79.625,71629.5,1032.867,32.838,0.226,0.226,0.218,7.862,101.093,5.772,124.212,0,5.784,5.788,NA,34
"5/26/2022 2:43:34 PM",6.939,30.094,49.758,79.614,71590,1032.837,32.808,0.172,0.172,0.131,7.862,100.957,5.764,124.807,0,5.777,5.781,NA,34
"5/26/2022 2:43:34 PM",6.898,30.097,49.736,79.588,71563.4,1032.82,32.791,0.187,0.187,0.146,7.864,100.99,5.766,125.316,0,5.779,5.782,NA,34
"5/26/2022 2:43:35 PM",6.849,30.08,49.763,79.6,71598.1,1032.846,32.817,0.179,0.179,0.116,7.867,100.925,5.762,126.166,0,5.775,5.778,NA,34
"5/26/2022 2:43:35 PM",6.774,30.07,49.778,79.607,71618.7,1032.861,32.832,0.172,0.172,0.102,7.869,101.003,5.765,127.865,0,5.778,5.782,NA,34
"5/26/2022 2:43:35 PM",6.623,30.07,49.782,79.613,71623.6,1032.863,32.835,0.179,0.179,0.131,7.868,100.966,5.763,131.348,0,5.776,5.779,NA,34
"5/26/2022 2:43:35 PM",6.244,30.085,49.798,79.656,71640.9,1032.868,32.841,0.179,0.179,0.058,7.869,100.983,5.764,137.296,0,5.777,5.78,NA,34
"5/26/2022 2:43:35 PM",5.971,30.104,49.798,79.684,71639.3,1032.86,32.835,0.187,0.187,0.087,7.87,101.179,5.775,139.675,0,5.788,5.792,NA,34
