"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","X","Station"
"5/24/2022 2:17:10 PM",0.198,30.105,50.537,80.705,72556.3,1033.395,33.394,0,0,0,7.67,93.545,5.26,1778.727,0,5.271,5.274,NA,11
"5/24/2022 2:17:10 PM",0.135,30.105,50.539,80.708,72558.9,1033.396,33.395,0,0,0,7.669,93.479,5.256,1690.368,0,5.267,5.27,NA,11
"5/24/2022 2:17:10 PM",0.055,30.106,50.54,80.711,72560.2,1033.396,33.396,0.289,0.289,0.626,7.662,93.506,5.258,1476.523,0,5.269,5.272,NA,11
"5/24/2022 2:17:11 PM",0.024,30.107,50.543,80.717,72563.6,1033.398,33.397,0,0,0,7.663,93.543,5.26,1562.163,0,5.271,5.274,NA,11
"5/24/2022 2:17:11 PM",0.019,30.108,50.542,80.717,72563.2,1033.397,33.397,0.078,0.078,0.16,7.666,93.505,5.258,1163.275,0,5.269,5.272,NA,11
"5/24/2022 2:17:11 PM",0.007,30.108,50.54,80.714,72560.5,1033.395,33.395,0.125,0.125,0.233,7.664,93.529,5.26,1267.097,0,5.27,5.274,NA,11
"5/24/2022 2:17:11 PM",0.06,30.108,50.541,80.715,72561.2,1033.396,33.396,0.062,0.062,0.087,7.665,93.506,5.258,1536.76,0,5.269,5.272,NA,11
"5/24/2022 2:17:11 PM",0.132,30.109,50.54,80.714,72559.7,1033.395,33.395,0.078,0.078,0.116,7.66,93.476,5.257,1336.594,0,5.268,5.271,NA,11
"5/24/2022 2:17:12 PM",0.351,30.105,50.546,80.718,72567.9,1033.402,33.401,0.086,0.086,0.131,7.666,93.497,5.258,1668.534,0,5.269,5.272,NA,11
"5/24/2022 2:17:12 PM",0.476,30.102,50.548,80.717,72571.4,1033.406,33.404,0,0,0,7.666,93.343,5.25,1651.542,0,5.261,5.264,NA,11
"5/24/2022 2:17:12 PM",0.613,30.099,50.553,80.718,72577.5,1033.411,33.408,0.047,0.047,0.058,7.663,93.394,5.252,1577.456,0,5.263,5.266,NA,11
"5/24/2022 2:17:12 PM",0.744,30.098,50.558,80.725,72584.2,1033.416,33.412,0.156,0.156,0.32,7.665,93.366,5.251,1175.425,0,5.262,5.265,NA,11
"5/24/2022 2:17:12 PM",0.844,30.098,50.558,80.725,72584.4,1033.416,33.412,0.109,0.109,0.189,7.664,93.316,5.249,1428.096,0,5.259,5.263,NA,11
"5/24/2022 2:17:13 PM",0.976,30.097,50.564,80.732,72591.2,1033.421,33.417,0,0,0,7.667,93.408,5.254,1263.613,0,5.265,5.269,NA,11
"5/24/2022 2:17:13 PM",1.03,30.098,50.567,80.737,72595,1033.423,33.419,0.172,0.172,0.349,7.668,93.532,5.262,973.304,0,5.273,5.276,NA,11
"5/24/2022 2:17:13 PM",1.02,30.099,50.573,80.747,72602.7,1033.428,33.423,0.078,0.078,0.087,7.666,93.574,5.264,885.71,0,5.275,5.279,NA,11
"5/24/2022 2:17:13 PM",0.963,30.101,50.571,80.747,72599.4,1033.425,33.421,0.031,0.031,0.029,7.665,93.466,5.259,1169.987,0,5.27,5.273,NA,11
"5/24/2022 2:17:13 PM",0.865,30.101,50.577,80.756,72607.3,1033.429,33.425,0.055,0.055,0.029,7.664,93.605,5.267,1160.556,0,5.278,5.281,NA,11
"5/24/2022 2:17:14 PM",0.813,30.102,50.576,80.756,72605.8,1033.428,33.424,0.156,0.156,0.335,7.673,93.529,5.263,973.389,0,5.274,5.277,NA,11
"5/24/2022 2:17:14 PM",0.777,30.103,50.58,80.762,72610.8,1033.431,33.427,0.086,0.086,0.131,7.673,93.494,5.261,567.619,0,5.272,5.275,NA,11
"5/24/2022 2:17:14 PM",0.702,30.104,50.586,80.772,72618.7,1033.435,33.432,0.164,0.164,0.32,7.673,93.565,5.265,266.265,0,5.276,5.279,NA,11
"5/24/2022 2:17:14 PM",0.471,30.109,50.582,80.774,72612,1033.428,33.426,0.179,0.179,0.32,7.668,93.629,5.269,99.234,0,5.28,5.283,NA,11
"5/24/2022 2:17:14 PM",0.297,30.11,50.58,80.773,72610,1033.426,33.425,0.164,0.164,0.32,7.664,93.478,5.261,50.636,0,5.272,5.275,NA,11
"5/24/2022 2:17:15 PM",0.102,30.11,50.582,80.775,72612.1,1033.427,33.426,0.14,0.14,0.291,7.664,93.586,5.267,34.749,0,5.278,5.281,NA,11
"5/24/2022 2:17:15 PM",0.007,30.109,50.581,80.772,72611.2,1033.426,33.426,0.312,0.312,0.684,7.665,93.501,5.263,26.508,0,5.274,5.277,NA,11
"5/24/2022 2:17:15 PM",0.034,30.109,50.584,80.777,72614.8,1033.428,33.428,0.25,0.25,0.189,7.667,93.484,5.262,34.069,0,5.273,5.276,NA,11
"5/24/2022 2:17:15 PM",0.104,30.11,50.585,80.78,72616.4,1033.429,33.429,0.086,0.086,0.044,7.67,93.492,5.264,200.846,0,5.275,5.278,NA,11
