"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","X","Station"
"5/27/2022 8:24:10 AM",0.899,30.073,50.198,80.19,72138.4,1033.152,33.149,0.062,0.062,0.175,7.673,96.656,5.547,794.123,0,5.56,5.563,NA,42
"5/27/2022 8:24:10 AM",1.043,30.074,50.201,80.195,72142.9,1033.156,33.151,0,0,0,7.675,96.558,5.541,827.003,0,5.554,5.557,NA,42
"5/27/2022 8:24:10 AM",1.169,30.074,50.205,80.202,72147.7,1033.159,33.154,0.023,0.023,0.058,7.676,96.685,5.548,661.755,0,5.56,5.564,NA,42
"5/27/2022 8:24:11 AM",1.402,30.075,50.221,80.226,72168,1033.172,33.166,0.039,0.039,0.044,7.678,96.573,5.541,554.62,0,5.553,5.556,NA,42
"5/27/2022 8:24:11 AM",1.523,30.076,50.23,80.238,72178.3,1033.178,33.172,0.07,0.07,0.116,7.679,96.571,5.539,519.447,0,5.552,5.555,NA,42
"5/27/2022 8:24:11 AM",1.687,30.074,50.235,80.243,72184.9,1033.183,33.176,0.117,0.117,0.248,7.679,96.478,5.534,600.499,0,5.546,5.55,NA,42
"5/27/2022 8:24:11 AM",1.829,30.074,50.24,80.25,72191.2,1033.188,33.18,0.023,0.023,0.015,7.681,96.579,5.54,583.422,0,5.552,5.556,NA,42
"5/27/2022 8:24:11 AM",1.984,30.074,50.246,80.259,72199,1033.193,33.185,0.031,0.031,0.029,7.683,96.701,5.546,467.196,0,5.559,5.562,NA,42
"5/27/2022 8:24:12 AM",2.201,30.075,50.254,80.272,72209.5,1033.2,33.191,0.039,0.039,0.044,7.687,96.553,5.537,419.534,0,5.55,5.553,NA,42
"5/27/2022 8:24:12 AM",2.368,30.076,50.258,80.277,72213.4,1033.203,33.193,0.047,0.047,0.073,7.688,96.578,5.539,448.505,0,5.551,5.555,NA,42
"5/27/2022 8:24:12 AM",2.528,30.075,50.26,80.279,72217,1033.206,33.195,0,0,0,7.692,96.505,5.534,443.917,0,5.547,5.55,NA,42
"5/27/2022 8:24:12 AM",2.702,30.074,50.265,80.285,72222.6,1033.21,33.199,0.031,0.031,0,7.692,96.531,5.535,398.803,0,5.548,5.551,NA,42
"5/27/2022 8:24:12 AM",2.86,30.075,50.272,80.296,72231.3,1033.216,33.204,0.039,0.039,0,7.693,96.501,5.533,308.66,0,5.546,5.549,NA,42
"5/27/2022 8:24:13 AM",3.107,30.074,50.276,80.302,72237.6,1033.221,33.208,0.039,0.039,0.044,7.696,96.507,5.533,282.917,0,5.546,5.549,NA,42
"5/27/2022 8:24:13 AM",3.258,30.072,50.282,80.306,72244.7,1033.227,33.213,0.179,0.179,0.349,7.699,96.428,5.529,269.834,0,5.541,5.544,NA,42
"5/27/2022 8:24:13 AM",3.409,30.071,50.286,80.311,72250.5,1033.231,33.216,0.133,0.133,0.277,7.7,96.44,5.53,358.957,0,5.542,5.546,NA,42
"5/27/2022 8:24:13 AM",3.55,30.072,50.293,80.322,72259.1,1033.237,33.221,0.148,0.148,0.335,7.7,96.447,5.53,521.911,0,5.542,5.546,NA,42
"5/27/2022 8:24:13 AM",3.759,30.07,50.3,80.328,72267.7,1033.243,33.227,0.062,0.062,0.116,7.702,96.46,5.531,514.009,0,5.543,5.547,NA,42
"5/27/2022 8:24:14 AM",3.912,30.069,50.305,80.334,72274.6,1033.248,33.232,0.031,0.031,0.029,7.703,96.553,5.536,493.874,0,5.548,5.551,NA,42
"5/27/2022 8:24:14 AM",4.033,30.07,50.31,80.342,72280,1033.252,33.234,0.086,0.086,0.146,7.705,96.556,5.535,426.755,0,5.548,5.551,NA,42
"5/27/2022 8:24:14 AM",4.15,30.069,50.313,80.345,72284.1,1033.255,33.237,0.055,0.055,0.073,7.707,96.513,5.533,416.39,0,5.545,5.549,NA,42
"5/27/2022 8:24:14 AM",4.239,30.068,50.315,80.347,72287.4,1033.258,33.239,0.062,0.062,0.116,7.708,96.538,5.534,488.946,0,5.546,5.55,NA,42
"5/27/2022 8:24:14 AM",4.378,30.067,50.321,80.352,72294,1033.263,33.244,0.031,0.031,0.015,7.713,96.545,5.535,458.02,0,5.547,5.55,NA,42
"5/27/2022 8:24:15 AM",4.475,30.068,50.333,80.372,72309.7,1033.272,33.253,0.055,0.055,0.029,7.715,96.536,5.534,408.913,0,5.546,5.549,NA,42
"5/27/2022 8:24:15 AM",4.569,30.069,50.332,80.372,72308.5,1033.271,33.252,0.07,0.07,0.146,7.717,96.486,5.531,399.568,0,5.543,5.547,NA,42
"5/27/2022 8:24:15 AM",4.706,30.069,50.337,80.379,72314.9,1033.276,33.256,0.031,0.031,0,7.719,96.557,5.535,403.221,0,5.547,5.551,NA,42
"5/27/2022 8:24:15 AM",4.913,30.067,50.345,80.387,72324.6,1033.283,33.262,0.016,0.016,0,7.721,96.521,5.532,320.3,0,5.545,5.548,NA,42
"5/27/2022 8:24:15 AM",5.073,30.065,50.35,80.391,72331,1033.288,33.267,0.055,0.055,0.073,7.722,96.456,5.528,394.725,0,5.541,5.544,NA,42
"5/27/2022 8:24:16 AM",5.221,30.065,50.356,80.399,72338.4,1033.293,33.271,0.016,0.016,0,7.723,96.465,5.529,409.423,0,5.541,5.544,NA,42
"5/27/2022 8:24:16 AM",5.396,30.067,50.357,80.403,72339.9,1033.294,33.271,0.023,0.023,0,7.726,96.625,5.537,401.182,0,5.55,5.553,NA,42
"5/27/2022 8:24:16 AM",5.579,30.067,50.358,80.405,72341,1033.296,33.272,0,0,0,7.727,96.612,5.536,334.064,0,5.549,5.552,NA,42
"5/27/2022 8:24:16 AM",5.836,30.065,50.359,80.404,72342.9,1033.298,33.274,0,0,0,7.728,96.576,5.534,176.462,0,5.547,5.55,NA,42
"5/27/2022 8:24:16 AM",6,30.065,50.361,80.406,72345,1033.3,33.275,0,0,0,7.73,96.62,5.536,111.213,0,5.549,5.552,NA,42
"5/27/2022 8:24:17 AM",6.146,30.065,50.363,80.41,72348.4,1033.303,33.277,0,0,0,7.732,96.562,5.533,74.85,0,5.545,5.549,NA,42
"5/27/2022 8:24:17 AM",6.293,30.066,50.363,80.411,72348.4,1033.303,33.277,0,0,0,7.733,96.641,5.538,54.544,0,5.55,5.554,NA,42
"5/27/2022 8:24:17 AM",6.493,30.065,50.367,80.416,72353.7,1033.308,33.28,0,0,0,7.73,96.606,5.536,43.415,0,5.548,5.551,NA,42
"5/27/2022 8:24:17 AM",6.611,30.065,50.368,80.417,72354.2,1033.308,33.28,0,0,0,7.728,96.686,5.54,41.121,0,5.552,5.556,NA,42
"5/27/2022 8:24:17 AM",6.749,30.066,50.367,80.417,72353.7,1033.308,33.28,0.117,0.117,0.335,7.727,96.578,5.533,43.33,0,5.546,5.549,NA,42
"5/27/2022 8:24:18 AM",6.886,30.065,50.369,80.419,72355.3,1033.31,33.281,0.156,0.156,0.291,7.728,96.505,5.529,44.264,0,5.541,5.545,NA,42
"5/27/2022 8:24:18 AM",7.025,30.064,50.373,80.423,72361.5,1033.315,33.285,0.008,0.008,0,7.731,96.527,5.529,42.395,0,5.542,5.545,NA,42
"5/27/2022 8:24:18 AM",7.244,30.064,50.381,80.434,72370.9,1033.321,33.291,0,0,0,7.735,96.486,5.527,35.343,0,5.539,5.543,NA,42
"5/27/2022 8:24:18 AM",7.395,30.064,50.379,80.431,72368.5,1033.32,33.289,0,0,0,7.736,96.452,5.525,30.586,0,5.537,5.541,NA,42
"5/27/2022 8:24:18 AM",7.554,30.064,50.364,80.41,72350.1,1033.31,33.278,0,0,0,7.735,96.509,5.528,26.253,0,5.541,5.544,NA,42
"5/27/2022 8:24:19 AM",7.734,30.063,50.36,80.405,72345.8,1033.308,33.275,0,0,0,7.734,96.548,5.531,23.109,0,5.543,5.547,NA,42
"5/27/2022 8:24:19 AM",8.037,30.064,50.361,80.406,72346.3,1033.31,33.275,0,0,0,7.735,96.478,5.527,23.789,0,5.539,5.543,NA,42
"5/27/2022 8:24:19 AM",8.219,30.066,50.357,80.403,72341.3,1033.307,33.272,0,0,0,7.735,96.423,5.524,27.782,0,5.536,5.54,NA,42
"5/27/2022 8:24:19 AM",8.372,30.066,50.36,80.408,72344.8,1033.309,33.274,0,0,0,7.735,96.443,5.525,35.598,0,5.537,5.541,NA,42
"5/27/2022 8:24:19 AM",8.51,30.068,50.361,80.413,72346.6,1033.31,33.274,0.398,0.398,0.786,7.733,96.423,5.523,49.872,0,5.536,5.539,NA,42
"5/27/2022 8:24:20 AM",8.642,30.067,50.361,80.412,72346.3,1033.311,33.274,2.215,2.215,5.297,7.731,96.449,5.525,82.836,0,5.537,5.541,NA,42
"5/27/2022 8:24:20 AM",8.803,30.067,50.365,80.416,72351,1033.315,33.277,0.647,0.647,1.515,7.732,96.439,5.524,222.341,0,5.536,5.54,NA,42
"5/27/2022 8:24:20 AM",8.925,30.066,50.368,80.42,72355.9,1033.318,33.28,0.218,0.218,0.481,7.735,96.525,5.529,267.965,0,5.542,5.545,NA,42
"5/27/2022 8:24:20 AM",9.088,30.064,50.367,80.417,72355.1,1033.319,33.28,0.086,0.086,0.146,7.737,96.53,5.529,346.638,0,5.542,5.545,NA,42
"5/27/2022 8:24:21 AM",9.25,30.063,50.369,80.417,72357.7,1033.322,33.282,0.047,0.047,0.058,7.74,96.553,5.531,415.965,0,5.543,5.547,NA,42
"5/27/2022 8:24:21 AM",9.433,30.061,50.369,80.413,72357.1,1033.322,33.282,0.055,0.055,0.058,7.743,96.562,5.531,365.074,0,5.544,5.547,NA,42
"5/27/2022 8:24:21 AM",9.718,30.056,50.367,80.404,72355.7,1033.324,33.283,0.039,0.039,0,7.746,96.46,5.526,321.32,0,5.538,5.541,NA,42
"5/27/2022 8:24:21 AM",9.864,30.054,50.372,80.409,72362.8,1033.33,33.288,0.062,0.062,0.087,7.747,96.406,5.522,299.4,0,5.534,5.537,NA,42
"5/27/2022 8:24:21 AM",9.97,30.054,50.376,80.414,72367.6,1033.333,33.291,0.062,0.062,0.073,7.749,96.506,5.527,368.387,0,5.54,5.543,NA,42
"5/27/2022 8:24:22 AM",10.069,30.06,50.388,80.439,72381,1033.34,33.297,0.055,0.055,0.073,7.751,96.41,5.522,396.594,0,5.534,5.538,NA,42
"5/27/2022 8:24:22 AM",10.203,30.063,50.39,80.446,72383.5,1033.341,33.298,0.047,0.047,0.029,7.751,96.54,5.529,331.515,0,5.542,5.545,NA,42
"5/27/2022 8:24:22 AM",10.284,30.062,50.391,80.447,72385.6,1033.343,33.299,0.047,0.047,0.015,7.751,96.473,5.526,284.532,0,5.538,5.541,NA,42
"5/27/2022 8:24:22 AM",10.383,30.064,50.394,80.454,72389.1,1033.345,33.301,0.055,0.055,0.058,7.751,96.694,5.538,288.185,0,5.55,5.554,NA,42
"5/27/2022 8:24:22 AM",10.5,30.066,50.394,80.457,72389.2,1033.345,33.3,0.031,0.031,0.044,7.751,96.588,5.532,300.844,0,5.545,5.548,NA,42
"5/27/2022 8:24:23 AM",10.642,30.065,50.393,80.455,72388.1,1033.345,33.299,0.023,0.023,0,7.751,96.614,5.534,340.351,0,5.546,5.55,NA,42
"5/27/2022 8:24:23 AM",10.851,30.065,50.393,80.453,72387.1,1033.345,33.299,0.062,0.062,0.073,7.752,96.637,5.535,349.611,0,5.547,5.551,NA,42
"5/27/2022 8:24:23 AM",10.978,30.065,50.393,80.454,72388.3,1033.346,33.3,0.07,0.07,0.116,7.752,96.553,5.529,370.681,0,5.542,5.545,NA,42
"5/27/2022 8:24:23 AM",11.094,30.064,50.392,80.451,72386.6,1033.346,33.299,0.055,0.055,0.044,7.752,96.642,5.535,376.374,0,5.547,5.551,NA,42
"5/27/2022 8:24:23 AM",11.218,30.064,50.395,80.455,72390.6,1033.349,33.301,0.047,0.047,0.044,7.752,96.506,5.527,350.631,0,5.539,5.542,NA,42
"5/27/2022 8:24:24 AM",11.437,30.065,50.397,80.46,72393.1,1033.351,33.302,0.047,0.047,0,7.752,96.507,5.527,297.191,0,5.539,5.542,NA,42
"5/27/2022 8:24:24 AM",11.527,30.065,50.397,80.46,72393.2,1033.351,33.302,0.047,0.047,0.044,7.753,96.55,5.529,303.308,0,5.541,5.545,NA,42
"5/27/2022 8:24:24 AM",11.519,30.065,50.399,80.463,72395.6,1033.353,33.304,0.062,0.062,0.087,7.753,96.49,5.526,289.374,0,5.538,5.541,NA,42
"5/27/2022 8:24:24 AM",11.428,30.065,50.404,80.468,72401.1,1033.356,33.307,0.031,0.031,0,7.753,96.571,5.53,313.163,0,5.543,5.546,NA,42
"5/27/2022 8:24:24 AM",11.327,30.064,50.403,80.466,72399.8,1033.355,33.307,0.023,0.023,0,7.752,96.637,5.534,345.533,0,5.547,5.55,NA,42
"5/27/2022 8:24:25 AM",11.176,30.065,50.403,80.468,72400.6,1033.355,33.307,0.023,0.023,0.015,7.752,96.556,5.53,419.618,0,5.542,5.545,NA,42
"5/27/2022 8:24:25 AM",11.042,30.065,50.404,80.469,72401.8,1033.355,33.308,0.047,0.047,0.029,7.753,96.539,5.529,443.152,0,5.541,5.545,NA,42
"5/27/2022 8:24:25 AM",10.888,30.064,50.408,80.473,72406.7,1033.358,33.311,0.055,0.055,0.044,7.755,96.432,5.523,454.027,0,5.535,5.539,NA,42
"5/27/2022 8:24:25 AM",10.755,30.065,50.41,80.476,72408.4,1033.358,33.312,0.047,0.047,0.044,7.758,96.451,5.523,444.597,0,5.536,5.539,NA,42
"5/27/2022 8:24:25 AM",10.615,30.065,50.41,80.477,72408.7,1033.357,33.312,0.047,0.047,0.015,7.76,96.607,5.532,419.364,0,5.545,5.548,NA,42
"5/27/2022 8:24:26 AM",10.519,30.066,50.411,80.479,72409.9,1033.358,33.313,0.039,0.039,0.044,7.76,96.546,5.529,378.158,0,5.541,5.545,NA,42
"5/27/2022 8:24:26 AM",10.437,30.066,50.416,80.487,72416.4,1033.361,33.317,0.039,0.039,0.029,7.761,96.476,5.525,339.586,0,5.537,5.541,NA,42
"5/27/2022 8:24:26 AM",10.39,30.065,50.446,80.526,72453.2,1033.384,33.339,0.039,0.039,0.058,7.762,96.455,5.522,324.548,0,5.535,5.538,NA,42
"5/27/2022 8:24:26 AM",10.371,30.064,50.446,80.526,72454.1,1033.384,33.34,0.039,0.039,0.015,7.761,96.626,5.532,356.323,0,5.544,5.548,NA,42
"5/27/2022 8:24:26 AM",10.305,30.061,50.446,80.522,72454,1033.385,33.341,0.031,0.031,0,7.76,96.586,5.53,366.943,0,5.542,5.546,NA,42
"5/27/2022 8:24:27 AM",10.198,30.061,50.443,80.517,72449.9,1033.382,33.338,0.047,0.047,0,7.759,96.386,5.519,433.212,0,5.531,5.534,NA,42
"5/27/2022 8:24:27 AM",10.038,30.061,50.436,80.507,72440.8,1033.376,33.333,0.039,0.039,0.015,7.76,96.461,5.523,405.005,0,5.535,5.539,NA,42
"5/27/2022 8:24:27 AM",9.867,30.06,50.435,80.503,72439.5,1033.375,33.333,0.039,0.039,0.015,7.76,96.584,5.53,415.71,0,5.543,5.546,NA,42
"5/27/2022 8:24:27 AM",9.634,30.058,50.437,80.503,72442.3,1033.376,33.335,0.031,0.031,0.029,7.76,96.533,5.527,357.428,0,5.54,5.543,NA,42
"5/27/2022 8:24:27 AM",9.469,30.057,50.434,80.498,72439.2,1033.374,33.333,0.031,0.031,0,7.76,96.499,5.525,316.817,0,5.538,5.541,NA,42
"5/27/2022 8:24:28 AM",9.315,30.056,50.435,80.498,72440.4,1033.374,33.334,0.031,0.031,0,7.762,96.462,5.523,363.46,0,5.536,5.539,NA,42
"5/27/2022 8:24:28 AM",9.198,30.056,50.434,80.496,72439.3,1033.373,33.334,0.031,0.031,0,7.763,96.554,5.528,393.791,0,5.541,5.544,NA,42
"5/27/2022 8:24:28 AM",9.116,30.056,50.432,80.494,72436,1033.371,33.332,0.047,0.047,0.044,7.764,96.538,5.528,381.641,0,5.54,5.544,NA,42
"5/27/2022 8:24:28 AM",9.028,30.055,50.433,80.495,72438.2,1033.372,33.333,0.031,0.031,0.029,7.764,96.396,5.519,423.612,0,5.532,5.535,NA,42
"5/27/2022 8:24:28 AM",8.989,30.055,50.434,80.494,72438.4,1033.372,33.334,0.031,0.031,0,7.765,96.555,5.529,410.783,0,5.541,5.544,NA,42
"5/27/2022 8:24:29 AM",8.948,30.055,50.435,80.495,72439.6,1033.372,33.334,0.039,0.039,0.044,7.766,96.448,5.523,436.695,0,5.535,5.539,NA,42
"5/27/2022 8:24:29 AM",8.843,30.055,50.436,80.497,72441.2,1033.373,33.335,0.055,0.055,0.058,7.764,96.529,5.527,425.99,0,5.539,5.543,NA,42
"5/27/2022 8:24:29 AM",8.598,30.056,50.435,80.497,72439.9,1033.371,33.334,0.047,0.047,0.102,7.762,96.477,5.524,378.413,0,5.536,5.54,NA,42
"5/27/2022 8:24:29 AM",8.409,30.056,50.436,80.499,72440.7,1033.371,33.335,0.031,0.031,0.044,7.76,96.609,5.531,378.838,0,5.544,5.547,NA,42
"5/27/2022 8:24:29 AM",8.206,30.058,50.434,80.499,72438.8,1033.368,33.333,0.023,0.023,0,7.759,96.579,5.529,401.947,0,5.542,5.545,NA,42
"5/27/2022 8:24:30 AM",8.033,30.058,50.434,80.499,72438,1033.367,33.333,0.016,0.016,0.015,7.761,96.622,5.532,464.902,0,5.544,5.548,NA,42
"5/27/2022 8:24:30 AM",7.863,30.058,50.435,80.501,72439.5,1033.367,33.334,0.023,0.023,0.044,7.762,96.511,5.525,450.034,0,5.538,5.541,NA,42
"5/27/2022 8:24:30 AM",7.768,30.059,50.434,80.5,72438.3,1033.366,33.333,0.023,0.023,0.015,7.763,96.438,5.521,441.283,0,5.534,5.537,NA,42
"5/27/2022 8:24:30 AM",7.675,30.059,50.433,80.499,72437.2,1033.365,33.332,0.047,0.047,0,7.764,96.486,5.524,441.283,0,5.536,5.54,NA,42
"5/27/2022 8:24:31 AM",7.568,30.059,50.434,80.499,72437.5,1033.365,33.332,0.078,0.078,0.073,7.766,96.457,5.522,426.415,0,5.534,5.538,NA,42
"5/27/2022 8:24:31 AM",7.401,30.058,50.433,80.498,72436.7,1033.364,33.332,0.039,0.039,0.029,7.765,96.587,5.53,454.707,0,5.542,5.545,NA,42
"5/27/2022 8:24:31 AM",7.071,30.058,50.435,80.5,72438.6,1033.363,33.333,0.023,0.023,0.015,7.763,96.542,5.527,429.899,0,5.539,5.542,NA,42
"5/27/2022 8:24:31 AM",6.864,30.06,50.435,80.502,72438.6,1033.362,33.333,0.031,0.031,0,7.763,96.568,5.528,372.126,0,5.54,5.544,NA,42
"5/27/2022 8:24:31 AM",6.688,30.062,50.434,80.504,72437,1033.36,33.331,0.016,0.016,0,7.763,96.466,5.522,367.198,0,5.534,5.538,NA,42
"5/27/2022 8:24:32 AM",6.582,30.063,50.435,80.506,72438.2,1033.36,33.332,0.023,0.023,0,7.764,96.547,5.527,372.72,0,5.539,5.542,NA,42
"5/27/2022 8:24:32 AM",6.532,30.064,50.434,80.506,72436.3,1033.358,33.33,0.023,0.023,0,7.764,96.481,5.523,433.637,0,5.535,5.539,NA,42
"5/27/2022 8:24:32 AM",6.537,30.064,50.432,80.505,72434.1,1033.357,33.329,0.031,0.031,0.015,7.765,96.459,5.522,475.352,0,5.534,5.538,NA,42
"5/27/2022 8:24:32 AM",6.526,30.065,50.439,80.515,72442.6,1033.362,33.334,0.055,0.055,0.058,7.764,96.531,5.525,515.708,0,5.538,5.541,NA,42
"5/27/2022 8:24:32 AM",6.486,30.066,50.436,80.512,72439.3,1033.359,33.332,0.062,0.062,0.073,7.764,96.52,5.524,540.177,0,5.537,5.54,NA,42
"5/27/2022 8:24:33 AM",6.328,30.067,50.437,80.515,72440.4,1033.359,33.332,0.039,0.039,0.073,7.765,96.454,5.52,525.649,0,5.533,5.536,NA,42
"5/27/2022 8:24:33 AM",6.154,30.067,50.436,80.514,72438.6,1033.357,33.331,0.055,0.055,0.044,7.765,96.583,5.528,469.49,0,5.54,5.544,NA,42
"5/27/2022 8:24:33 AM",5.956,30.067,50.438,80.516,72440.6,1033.358,33.332,0.047,0.047,0.058,7.764,96.537,5.525,456.491,0,5.538,5.541,NA,42
"5/27/2022 8:24:33 AM",5.77,30.067,50.437,80.515,72439.4,1033.356,33.332,0.023,0.023,0.015,7.763,96.623,5.53,451.309,0,5.543,5.546,NA,42
"5/27/2022 8:24:33 AM",5.602,30.067,50.437,80.516,72439.8,1033.356,33.332,0.047,0.047,0.044,7.764,96.573,5.527,317.411,0,5.54,5.543,NA,42
"5/27/2022 8:24:34 AM",5.51,30.067,50.436,80.513,72438.2,1033.355,33.331,0.062,0.062,0.087,7.764,96.501,5.523,379.007,0,5.536,5.539,NA,42
"5/27/2022 8:24:34 AM",5.423,30.068,50.434,80.512,72435.8,1033.353,33.329,0.031,0.031,0.029,7.765,96.537,5.525,353.944,0,5.538,5.541,NA,42
"5/27/2022 8:24:34 AM",5.315,30.067,50.436,80.513,72437.8,1033.353,33.331,0.031,0.031,0,7.766,96.514,5.524,408.744,0,5.536,5.54,NA,42
"5/27/2022 8:24:34 AM",5.066,30.067,50.437,80.515,72439.4,1033.353,33.332,0.031,0.031,0.029,7.768,96.466,5.521,394.895,0,5.533,5.536,NA,42
"5/27/2022 8:24:34 AM",4.882,30.067,50.435,80.512,72437.1,1033.351,33.33,0.016,0.016,0,7.766,96.469,5.521,417.494,0,5.534,5.537,NA,42
"5/27/2022 8:24:35 AM",4.71,30.068,50.434,80.511,72434.8,1033.349,33.329,0.008,0.008,0,7.765,96.513,5.524,469.065,0,5.536,5.54,NA,42
"5/27/2022 8:24:35 AM",4.564,30.069,50.434,80.512,72434.8,1033.348,33.329,0.016,0.016,0,7.765,96.67,5.532,402.966,0,5.545,5.548,NA,42
"5/27/2022 8:24:35 AM",4.451,30.07,50.433,80.513,72433.9,1033.347,33.328,0.031,0.031,0.044,7.767,96.455,5.52,361.761,0,5.532,5.536,NA,42
"5/27/2022 8:24:35 AM",4.408,30.07,50.432,80.512,72432.1,1033.346,33.327,0.023,0.023,0,7.767,96.51,5.523,450.459,0,5.535,5.539,NA,42
"5/27/2022 8:24:35 AM",4.362,30.071,50.432,80.513,72432,1033.345,33.326,0.031,0.031,0.029,7.769,96.603,5.528,454.622,0,5.541,5.544,NA,42
"5/27/2022 8:24:36 AM",4.303,30.071,50.431,80.512,72431.4,1033.344,33.326,0.039,0.039,0.029,7.769,96.497,5.522,448.76,0,5.535,5.538,NA,42
"5/27/2022 8:24:36 AM",4.209,30.071,50.432,80.512,72431.7,1033.344,33.326,0,0,0,7.769,96.443,5.519,470,0,5.531,5.535,NA,42
"5/27/2022 8:24:36 AM",3.983,30.07,50.431,80.51,72431.1,1033.343,33.326,0.047,0.047,0.073,7.765,96.528,5.524,599.224,0,5.536,5.54,NA,42
"5/27/2022 8:24:36 AM",3.797,30.069,50.432,80.509,72431.9,1033.343,33.327,0,0,0,7.764,96.455,5.519,614.687,0,5.532,5.535,NA,42
"5/27/2022 8:24:36 AM",3.622,30.069,50.434,80.512,72434.5,1033.344,33.329,0.055,0.055,0.058,7.765,96.52,5.523,572.462,0,5.535,5.539,NA,42
"5/27/2022 8:24:37 AM",3.498,30.069,50.434,80.511,72434.2,1033.344,33.329,0.031,0.031,0,7.767,96.519,5.523,630.575,0,5.535,5.539,NA,42
"5/27/2022 8:24:37 AM",3.349,30.069,50.431,80.508,72430.8,1033.341,33.327,0,0,0,7.769,96.374,5.515,485.293,0,5.527,5.531,NA,42
"5/27/2022 8:24:37 AM",3.252,30.069,50.432,80.51,72432.1,1033.341,33.327,0,0,0,7.77,96.536,5.524,469.66,0,5.536,5.54,NA,42
"5/27/2022 8:24:37 AM",3.135,30.069,50.431,80.508,72430.4,1033.34,33.326,0.055,0.055,0.087,7.77,96.561,5.525,524.969,0,5.538,5.541,NA,42
"5/27/2022 8:24:37 AM",2.996,30.069,50.43,80.506,72428.9,1033.338,33.326,0.016,0.016,0.015,7.768,96.638,5.53,556.914,0,5.542,5.545,NA,42
"5/27/2022 8:24:38 AM",2.824,30.069,50.43,80.507,72429.7,1033.338,33.326,0.047,0.047,0.073,7.768,96.529,5.524,576.71,0,5.536,5.539,NA,42
"5/27/2022 8:24:38 AM",2.52,30.069,50.428,80.503,72426.3,1033.335,33.324,0.055,0.055,0.102,7.766,96.477,5.52,620.804,0,5.533,5.536,NA,42
"5/27/2022 8:24:38 AM",2.31,30.068,50.427,80.502,72425.9,1033.334,33.324,0,0,0,7.768,96.561,5.525,515.878,0,5.537,5.541,NA,42
"5/27/2022 8:24:38 AM",2.113,30.067,50.421,80.49,72418.1,1033.329,33.32,0.047,0.047,0.044,7.77,96.528,5.524,470.765,0,5.536,5.54,NA,42
"5/27/2022 8:24:39 AM",1.986,30.064,50.418,80.481,72414.6,1033.327,33.319,0.055,0.055,0.073,7.769,96.536,5.524,536.609,0,5.536,5.54,NA,42
"5/27/2022 8:24:39 AM",1.906,30.062,50.395,80.447,72386.4,1033.31,33.302,0.023,0.023,0.058,7.77,96.444,5.52,838.048,0,5.532,5.536,NA,42
"5/27/2022 8:24:39 AM",1.892,30.061,50.399,80.451,72391,1033.313,33.305,0.039,0.039,0.015,7.77,96.357,5.515,785.797,0,5.527,5.53,NA,42
