// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.07
// File Date:2022/05/24 08:25:21
// (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ176-CAD
SondeNo=0203
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0
SensorType2=030303030303030303030303
Channel=12
Comment=

PreHeat=1000
Interval=200
SampleCnt=587

StartTime=2022/05/24 08:25:21
EndTime=2022/05/24 08:27:21

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=-0.047
StartDepthA=0.0908099043070445
StartDepthB=0.090375470482635

FilmNo=132002A
UseMicroMol=0

CoefDate=2013/12/04 15:09:19

Ch1=-5.57504600e-02,1.761468000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.42696500e00,1.069766000e-03,-1.25829700e-08,2.908103000e-13,-3.55209300e-18,2.587823000e-23,0.000000000e00,0.000000000e00,
Ch4=8.422311000e-03,3.828018000e01,-4.82623500e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.17189500e00,7.800747000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.52763100e00,1.444397000e-02,8.803937000e-08,-2.05935200e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.20210900e01,2.284779000e06,-6.28081300e03,1.020000000e-02,4.400000000e-03,0.000000000e00,-1.27905260e00,1.001023900e00,
Ch9=-5.65509000e00,1.025266000e-03,-8.37467000e-09,1.094405000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch10=6.513151200e00,4.097787250e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.06316300e00,1.735190000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=-8.02874000e01,8.496021000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l],
5/24/2022 8:25:21 AM,0.094,29.593,50.712,80.196,72836.2,1033.710,33.710,0.250,0.250,0.481,7.939,92.731,5.276,255.051,0,5.288,5.291,
5/24/2022 8:25:21 AM,0.073,29.592,50.712,80.196,72837.1,1033.711,33.710,0.086,0.086,0.058,7.960,92.652,5.271,246.470,0,5.283,5.286,
5/24/2022 8:25:22 AM,0.026,29.592,50.710,80.193,72834.0,1033.709,33.708,0.031,0.031,0.000,7.985,92.871,5.284,260.318,0,5.295,5.298,
5/24/2022 8:25:22 AM,0.040,29.591,50.714,80.196,72838.7,1033.712,33.712,0.047,0.047,0.044,7.999,92.968,5.289,252.332,0,5.300,5.304,
5/24/2022 8:25:22 AM,0.052,29.590,50.715,80.197,72840.4,1033.713,33.713,0.413,0.413,0.466,8.014,93.058,5.294,197.193,0,5.305,5.309,
5/24/2022 8:25:22 AM,0.066,29.590,50.715,80.196,72840.8,1033.714,33.713,0.382,0.382,0.816,8.027,93.120,5.297,210.701,0,5.309,5.312,
5/24/2022 8:25:22 AM,0.080,29.590,50.712,80.192,72837.1,1033.711,33.711,0.632,0.632,1.399,8.038,93.092,5.295,239.758,0,5.307,5.310,
5/24/2022 8:25:23 AM,0.113,29.589,50.678,80.144,72794.8,1033.686,33.685,0.757,0.757,2.259,8.054,93.259,5.306,190.396,0,5.318,5.321,
5/24/2022 8:25:23 AM,0.118,29.589,50.713,80.192,72838.9,1033.713,33.712,1.342,1.342,1.953,8.062,93.302,5.307,205.434,0,5.319,5.322,
5/24/2022 8:25:23 AM,0.130,29.589,50.719,80.200,72845.1,1033.717,33.716,0.499,0.499,0.961,8.070,93.299,5.307,199.487,0,5.319,5.322,
5/24/2022 8:25:23 AM,0.144,29.589,50.723,80.206,72850.4,1033.720,33.719,0.156,0.156,0.277,8.079,93.335,5.309,169.326,0,5.321,5.324,
5/24/2022 8:25:23 AM,0.189,29.591,50.722,80.208,72849.2,1033.719,33.718,0.109,0.109,0.175,8.090,93.441,5.315,141.374,0,5.327,5.330,
5/24/2022 8:25:24 AM,0.213,29.593,50.717,80.204,72843.1,1033.715,33.714,0.203,0.203,0.073,8.095,93.548,5.321,131.348,0,5.333,5.336,
5/24/2022 8:25:24 AM,0.215,29.592,50.719,80.204,72844.8,1033.716,33.715,0.094,0.094,0.000,8.100,93.482,5.317,128.205,0,5.329,5.332,
5/24/2022 8:25:24 AM,0.212,29.592,50.719,80.205,72845.7,1033.717,33.716,0.039,0.039,0.000,8.105,93.595,5.323,118.435,0,5.335,5.338,
5/24/2022 8:25:24 AM,0.177,29.592,50.720,80.206,72847.2,1033.717,33.717,0.101,0.101,0.146,8.114,93.601,5.324,126.931,0,5.335,5.339,
5/24/2022 8:25:24 AM,0.121,29.591,50.720,80.206,72847.1,1033.717,33.717,0.094,0.094,0.087,8.118,93.637,5.326,147.321,0,5.337,5.341,
5/24/2022 8:25:25 AM,0.047,29.591,50.719,80.204,72845.8,1033.716,33.716,0.000,0.000,0.000,8.123,93.541,5.320,180.710,0,5.332,5.335,
5/24/2022 8:25:25 AM,0.015,29.591,50.705,80.184,72828.0,1033.705,33.705,0.000,0.000,0.000,8.127,93.593,5.324,206.113,0,5.335,5.339,
5/24/2022 8:25:25 AM,0.042,29.590,50.719,80.202,72845.1,1033.716,33.716,0.070,0.070,0.816,8.133,93.716,5.330,183.514,0,5.342,5.345,
5/24/2022 8:25:25 AM,0.083,29.590,50.693,80.166,72813.2,1033.697,33.696,0.039,0.039,1.967,8.136,93.574,5.323,174.253,0,5.335,5.338,
5/24/2022 8:25:25 AM,0.078,29.590,50.710,80.189,72834.7,1033.710,33.710,0.226,0.226,1.107,8.140,93.615,5.325,168.306,0,5.336,5.340,
5/24/2022 8:25:26 AM,0.048,29.591,50.722,80.207,72849.2,1033.718,33.718,0.109,0.109,0.000,8.142,93.598,5.323,150.974,0,5.335,5.338,
5/24/2022 8:25:26 AM,0.026,29.592,50.721,80.207,72847.7,1033.717,33.717,0.546,0.546,2.186,8.145,93.569,5.321,182.410,0,5.333,5.336,
5/24/2022 8:25:26 AM,0.000,29.592,50.714,80.197,72839.5,1033.712,33.712,0.265,0.265,2.419,8.149,93.660,5.327,231.602,0,5.339,5.342,
5/24/2022 8:25:26 AM,0.000,29.591,50.709,80.190,72833.1,1033.708,33.708,6.280,6.280,11.733,8.152,93.751,5.332,235.680,0,5.344,5.347,
5/24/2022 8:25:26 AM,0.000,29.592,50.503,79.907,72575.8,1033.551,33.552,5.351,5.351,7.990,8.155,93.840,5.344,231.177,0,5.356,5.359,
5/24/2022 8:25:27 AM,0.000,29.591,50.718,80.201,72843.7,1033.714,33.715,2.317,2.317,3.718,8.156,93.753,5.332,220.387,0,5.344,5.348,
5/24/2022 8:25:27 AM,0.000,29.590,50.722,80.205,72848.7,1033.718,33.718,0.538,0.538,1.267,8.160,93.891,5.341,220.642,0,5.353,5.356,
5/24/2022 8:25:27 AM,0.066,29.590,50.723,80.207,72850.0,1033.719,33.719,0.546,0.546,1.311,8.163,93.884,5.341,179.096,0,5.353,5.356,
5/24/2022 8:25:27 AM,0.123,29.591,50.721,80.206,72848.5,1033.718,33.718,0.741,0.741,1.442,8.163,93.861,5.340,148.341,0,5.352,5.355,
5/24/2022 8:25:28 AM,0.173,29.591,50.606,80.048,72704.8,1033.631,33.630,4.524,4.524,1.107,8.164,93.942,5.349,155.562,0,5.361,5.364,
5/24/2022 8:25:28 AM,0.217,29.590,50.704,80.181,72826.9,1033.706,33.705,15.843,15.843,2.930,8.166,93.854,5.341,140.779,0,5.353,5.357,
5/24/2022 8:25:28 AM,0.257,29.591,50.722,80.207,72849.8,1033.720,33.719,24.526,24.526,6.526,8.168,94.009,5.350,144.432,0,5.362,5.365,
5/24/2022 8:25:28 AM,0.285,29.590,50.725,80.210,72852.7,1033.721,33.720,19.127,19.127,6.716,8.169,94.072,5.354,139.165,0,5.365,5.369,
5/24/2022 8:25:28 AM,0.304,29.590,50.725,80.211,72853.4,1033.722,33.721,21.951,21.951,26.148,8.171,94.042,5.352,118.010,0,5.363,5.367,
5/24/2022 8:25:29 AM,0.309,29.590,50.724,80.210,72852.3,1033.721,33.720,12.115,12.115,32.303,8.173,94.126,5.356,111.383,0,5.368,5.372,
5/24/2022 8:25:29 AM,0.307,29.591,50.727,80.214,72855.2,1033.723,33.722,2.543,2.543,6.569,8.174,94.295,5.366,134.067,0,5.378,5.381,
5/24/2022 8:25:29 AM,0.276,29.591,50.723,80.210,72851.0,1033.720,33.719,0.975,0.975,2.098,8.175,94.331,5.368,125.741,0,5.380,5.384,
5/24/2022 8:25:29 AM,0.220,29.592,50.725,80.212,72852.8,1033.721,33.720,0.796,0.796,0.961,8.176,94.436,5.374,127.185,0,5.386,5.390,
5/24/2022 8:25:29 AM,0.158,29.592,50.726,80.213,72853.9,1033.721,33.721,0.265,0.265,0.349,8.177,94.437,5.375,140.609,0,5.386,5.390,
5/24/2022 8:25:30 AM,0.088,29.592,50.714,80.198,72838.7,1033.712,33.711,0.320,0.320,0.845,8.178,94.492,5.378,152.079,0,5.390,5.393,
5/24/2022 8:25:30 AM,0.000,29.593,50.706,80.188,72828.8,1033.705,33.705,0.757,0.757,0.743,8.180,94.571,5.383,207.303,0,5.395,5.398,
5/24/2022 8:25:30 AM,0.000,29.593,50.067,79.310,72032.0,1033.221,33.221,0.062,0.062,0.146,8.181,94.732,5.412,225.314,0,5.424,5.427,
5/24/2022 8:25:30 AM,0.000,29.593,50.719,80.206,72845.1,1033.715,33.715,2.769,2.769,3.631,8.181,94.767,5.395,230.922,0,5.407,5.411,
5/24/2022 8:25:30 AM,0.000,29.593,50.525,79.940,72603.5,1033.568,33.568,1.513,1.513,1.734,8.181,94.787,5.404,235.340,0,5.416,5.419,
5/24/2022 8:25:31 AM,0.000,29.592,50.718,80.203,72844.2,1033.715,33.715,0.655,0.655,0.859,8.181,94.843,5.404,238.568,0,5.416,5.420,
5/24/2022 8:25:31 AM,0.033,29.592,50.725,80.212,72852.4,1033.720,33.720,0.913,0.913,1.224,8.183,94.913,5.410,189.971,0,5.422,5.425,
5/24/2022 8:25:31 AM,0.073,29.592,50.727,80.216,72855.5,1033.722,33.722,0.889,0.889,1.603,8.184,94.948,5.412,175.358,0,5.425,5.428,
5/24/2022 8:25:31 AM,0.097,29.592,50.725,80.214,72853.2,1033.720,33.720,0.663,0.663,2.084,8.184,95.145,5.424,161.509,0,5.436,5.440,
5/24/2022 8:25:31 AM,0.133,29.593,50.726,80.215,72853.6,1033.721,33.720,0.351,0.351,0.859,8.186,95.283,5.433,195.069,0,5.445,5.448,
5/24/2022 8:25:32 AM,0.180,29.592,50.726,80.214,72853.9,1033.721,33.721,0.125,0.125,0.714,8.187,95.174,5.427,153.098,0,5.439,5.442,
5/24/2022 8:25:32 AM,0.252,29.593,50.727,80.216,72855.1,1033.722,33.721,0.211,0.211,0.204,8.188,95.199,5.428,124.892,0,5.440,5.443,
5/24/2022 8:25:32 AM,0.373,29.593,50.728,80.218,72856.1,1033.723,33.722,0.000,0.000,0.000,8.190,95.366,5.438,96.090,0,5.450,5.453,
5/24/2022 8:25:32 AM,0.512,29.593,50.728,80.218,72856.6,1033.724,33.722,0.117,0.117,0.116,8.190,95.394,5.439,74.255,0,5.451,5.455,
5/24/2022 8:25:32 AM,0.658,29.593,50.733,80.226,72863.2,1033.729,33.726,0.429,0.429,0.947,8.191,95.598,5.451,87.509,0,5.463,5.467,
5/24/2022 8:25:33 AM,0.729,29.593,50.737,80.232,72868.1,1033.732,33.729,0.211,0.211,0.393,8.192,95.607,5.452,107.815,0,5.464,5.467,
5/24/2022 8:25:33 AM,0.776,29.594,50.742,80.239,72874.5,1033.736,33.733,0.094,0.094,0.131,8.193,95.675,5.455,116.990,0,5.467,5.471,
5/24/2022 8:25:33 AM,0.841,29.595,50.744,80.243,72876.2,1033.737,33.733,0.070,0.070,0.073,8.195,95.766,5.461,113.592,0,5.473,5.476,
5/24/2022 8:25:33 AM,0.912,29.595,50.750,80.252,72883.8,1033.742,33.738,0.055,0.055,0.073,8.195,95.798,5.462,105.945,0,5.474,5.478,
5/24/2022 8:25:33 AM,1.014,29.595,50.752,80.254,72886.3,1033.744,33.739,0.039,0.039,0.044,8.196,95.802,5.462,100.678,0,5.474,5.477,
5/24/2022 8:25:34 AM,1.053,29.595,50.752,80.256,72887.1,1033.744,33.740,0.039,0.039,0.000,8.197,95.893,5.467,100.168,0,5.479,5.482,
5/24/2022 8:25:34 AM,1.072,29.595,50.752,80.254,72886.1,1033.744,33.739,0.039,0.039,0.029,8.198,95.915,5.468,97.110,0,5.480,5.484,
5/24/2022 8:25:34 AM,1.087,29.594,50.754,80.256,72888.6,1033.745,33.741,0.047,0.047,0.102,8.198,95.961,5.471,90.313,0,5.483,5.486,
5/24/2022 8:25:34 AM,1.089,29.593,50.756,80.257,72891.2,1033.747,33.743,0.055,0.055,0.073,8.196,95.919,5.468,84.875,0,5.480,5.484,
5/24/2022 8:25:34 AM,1.072,29.593,50.758,80.260,72894.9,1033.750,33.745,0.086,0.086,0.087,8.196,95.981,5.471,83.091,0,5.483,5.487,
5/24/2022 8:25:35 AM,1.033,29.593,50.756,80.258,72891.4,1033.747,33.743,0.078,0.078,0.073,8.196,96.002,5.473,77.739,0,5.485,5.488,
5/24/2022 8:25:35 AM,0.988,29.592,50.758,80.259,72894.4,1033.749,33.745,0.078,0.078,0.087,8.197,95.958,5.470,68.223,0,5.482,5.486,
5/24/2022 8:25:35 AM,0.934,29.593,50.759,80.261,72895.5,1033.750,33.746,0.078,0.078,0.073,8.197,96.056,5.476,54.799,0,5.488,5.491,
5/24/2022 8:25:35 AM,0.828,29.593,50.757,80.259,72893.3,1033.748,33.744,0.101,0.101,0.087,8.197,96.003,5.473,39.761,0,5.486,5.489,
5/24/2022 8:25:35 AM,0.743,29.593,50.757,80.258,72893.2,1033.747,33.744,0.094,0.094,0.131,8.198,96.089,5.479,38.997,0,5.491,5.494,
5/24/2022 8:25:36 AM,0.655,29.593,50.756,80.256,72891.4,1033.746,33.743,0.101,0.101,0.146,8.199,96.153,5.483,37.298,0,5.495,5.498,
5/24/2022 8:25:36 AM,0.557,29.593,50.753,80.252,72887.7,1033.743,33.741,0.094,0.094,0.116,8.201,96.117,5.481,31.945,0,5.493,5.496,
5/24/2022 8:25:36 AM,0.470,29.592,50.754,80.253,72888.5,1033.744,33.742,0.117,0.117,0.160,8.201,96.157,5.483,25.148,0,5.495,5.499,
5/24/2022 8:25:36 AM,0.358,29.592,50.753,80.250,72887.4,1033.743,33.741,0.101,0.101,0.131,8.201,96.243,5.488,43.245,0,5.500,5.504,
5/24/2022 8:25:36 AM,0.366,29.596,50.701,80.186,72822.2,1033.702,33.700,0.031,0.031,0.015,8.201,96.216,5.488,65.929,0,5.500,5.504,
5/24/2022 8:25:37 AM,0.411,29.599,50.768,80.282,72905.8,1033.752,33.750,0.055,0.055,0.116,8.201,96.265,5.489,69.243,0,5.501,5.504,
5/24/2022 8:25:37 AM,0.490,29.613,50.768,80.303,72903.9,1033.747,33.745,0.133,0.133,0.612,8.201,96.402,5.498,80.202,0,5.510,5.514,
5/24/2022 8:25:37 AM,0.556,29.628,50.707,80.241,72826.1,1033.696,33.693,0.234,0.234,0.349,8.202,96.504,5.507,87.254,0,5.519,5.523,
5/24/2022 8:25:37 AM,0.623,29.615,50.727,80.249,72852.8,1033.716,33.713,1.069,1.069,0.670,8.202,96.515,5.508,83.516,0,5.520,5.523,
5/24/2022 8:25:38 AM,0.677,29.601,50.740,80.247,72870.2,1033.731,33.728,0.406,0.406,0.393,8.201,96.544,5.509,83.431,0,5.521,5.525,
5/24/2022 8:25:38 AM,0.698,29.595,50.746,80.245,72878.4,1033.738,33.735,0.148,0.148,0.335,8.201,96.591,5.512,83.176,0,5.524,5.528,
5/24/2022 8:25:38 AM,0.695,29.594,50.746,80.245,72879.0,1033.738,33.735,8.284,8.284,3.908,8.202,96.582,5.512,82.326,0,5.524,5.528,
5/24/2022 8:25:38 AM,0.651,29.595,50.751,80.253,72885.3,1033.742,33.739,1.552,1.552,0.699,8.203,96.566,5.513,87.169,0,5.525,5.529,
5/24/2022 8:25:38 AM,0.637,29.595,50.750,80.252,72883.9,1033.741,33.738,0.367,0.367,0.000,8.204,96.539,5.513,84.535,0,5.525,5.528,
