// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.07
// File Date:2022/05/18 07:52:13
// (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ176-CAD
SondeNo=0203
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0
SensorType2=030303030303030303030303
Channel=12
Comment=

PreHeat=1000
Interval=200
SampleCnt=677

StartTime=2022/05/18 07:52:13
EndTime=2022/05/18 07:54:31

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=-0.096
StartDepthA=0.034666659248234
StartDepthB=0.0359951694666129

FilmNo=132002A
UseMicroMol=0

CoefDate=2013/12/04 15:09:19

Ch1=-5.57504600e-02,1.761468000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.42696500e00,1.069766000e-03,-1.25829700e-08,2.908103000e-13,-3.55209300e-18,2.587823000e-23,0.000000000e00,0.000000000e00,
Ch4=8.422311000e-03,3.828018000e01,-4.82623500e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.17189500e00,7.800747000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.52763100e00,1.444397000e-02,8.803937000e-08,-2.05935200e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.20210900e01,2.284779000e06,-6.28081300e03,1.020000000e-02,4.400000000e-03,0.000000000e00,-1.27905260e00,1.001023900e00,
Ch9=-5.65509000e00,1.025266000e-03,-8.37467000e-09,1.094405000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch10=6.513151200e00,4.097787250e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.06316300e00,1.735190000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=-8.02874000e01,8.496021000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l],
5/18/2022 7:52:13 AM,0.034,28.998,49.365,77.494,71227.9,1032.899,32.899,0.429,0.429,0.379,8.334,91.215,5.338,102.462,0,5.351,5.354,
5/18/2022 7:52:13 AM,0.036,28.997,49.365,77.493,71228.8,1032.900,32.900,0.406,0.406,0.364,8.334,90.948,5.322,102.292,0,5.334,5.337,
5/18/2022 7:52:13 AM,0.039,28.995,49.372,77.500,71238.2,1032.906,32.906,0.390,0.390,0.379,8.334,90.904,5.319,103.651,0,5.331,5.334,
5/18/2022 7:52:14 AM,0.043,28.997,49.375,77.506,71240.6,1032.907,32.907,0.367,0.367,0.379,8.334,90.711,5.307,101.612,0,5.319,5.322,
5/18/2022 7:52:14 AM,0.053,28.998,49.376,77.509,71241.8,1032.908,32.907,0.390,0.390,0.364,8.335,90.508,5.294,107.984,0,5.307,5.310,
5/18/2022 7:52:14 AM,0.099,29.003,49.382,77.524,71249.0,1032.911,32.910,0.328,0.328,0.306,8.335,90.504,5.293,98.299,0,5.306,5.309,
5/18/2022 7:52:14 AM,0.154,29.000,49.389,77.530,71258.6,1032.918,32.917,0.312,0.312,0.262,8.335,90.342,5.283,80.372,0,5.296,5.299,
5/18/2022 7:52:15 AM,0.196,28.998,49.386,77.522,71254.3,1032.916,32.915,0.359,0.359,0.349,8.335,90.168,5.273,72.301,0,5.286,5.289,
5/18/2022 7:52:15 AM,0.212,29.001,49.386,77.526,71254.8,1032.915,32.914,0.335,0.335,0.291,8.336,90.034,5.265,65.589,0,5.277,5.280,
5/18/2022 7:52:15 AM,0.215,29.000,49.389,77.530,71258.9,1032.918,32.917,0.335,0.335,0.291,8.336,89.894,5.256,58.877,0,5.269,5.272,
5/18/2022 7:52:15 AM,0.234,29.000,49.388,77.528,71257.4,1032.917,32.916,0.320,0.320,0.320,8.336,89.770,5.248,63.210,0,5.261,5.264,
5/18/2022 7:52:15 AM,0.283,29.004,49.398,77.547,71269.5,1032.924,32.923,0.320,0.320,0.248,8.336,89.759,5.248,67.798,0,5.260,5.263,
5/18/2022 7:52:16 AM,0.425,29.005,49.407,77.561,71280.8,1032.931,32.929,0.320,0.320,0.306,8.337,89.644,5.241,63.635,0,5.253,5.257,
5/18/2022 7:52:16 AM,0.551,29.004,49.406,77.558,71279.0,1032.930,32.928,0.312,0.312,0.335,8.337,89.670,5.242,63.635,0,5.255,5.258,
5/18/2022 7:52:16 AM,0.669,28.999,49.421,77.572,71299.3,1032.945,32.942,0.335,0.335,0.364,8.337,89.509,5.232,58.283,0,5.245,5.248,
5/18/2022 7:52:16 AM,0.738,28.997,49.425,77.574,71304.2,1032.948,32.945,0.351,0.351,0.379,8.337,89.426,5.227,54.714,0,5.240,5.243,
5/18/2022 7:52:16 AM,0.765,28.995,49.434,77.584,71315.3,1032.956,32.952,0.335,0.335,0.379,8.338,89.367,5.223,52.420,0,5.236,5.239,
5/18/2022 7:52:17 AM,0.756,28.994,49.434,77.582,71315.8,1032.956,32.953,0.289,0.289,0.233,8.338,89.385,5.224,49.362,0,5.237,5.240,
5/18/2022 7:52:17 AM,0.742,28.991,49.434,77.578,71315.8,1032.957,32.954,0.289,0.289,0.277,8.338,89.418,5.226,51.401,0,5.239,5.242,
5/18/2022 7:52:17 AM,0.747,28.990,49.432,77.574,71313.5,1032.956,32.953,0.281,0.281,0.262,8.339,89.324,5.221,53.695,0,5.234,5.237,
5/18/2022 7:52:17 AM,0.782,28.991,49.438,77.584,71320.8,1032.960,32.957,0.304,0.304,0.277,8.339,89.341,5.222,53.440,0,5.234,5.237,
5/18/2022 7:52:17 AM,0.841,28.993,49.435,77.581,71317.1,1032.958,32.954,0.328,0.328,0.320,8.339,89.229,5.215,52.930,0,5.228,5.231,
5/18/2022 7:52:18 AM,0.952,28.991,49.437,77.582,71320.5,1032.961,32.957,0.351,0.351,0.349,8.339,89.237,5.216,51.656,0,5.229,5.232,
5/18/2022 7:52:18 AM,1.045,28.990,49.441,77.586,71325.2,1032.964,32.960,0.320,0.320,0.349,8.339,89.260,5.217,49.192,0,5.230,5.233,
5/18/2022 7:52:18 AM,1.147,28.990,49.443,77.589,71328.0,1032.966,32.961,0.304,0.304,0.291,8.339,89.281,5.219,46.983,0,5.231,5.234,
5/18/2022 7:52:18 AM,1.250,28.990,49.442,77.588,71326.8,1032.966,32.961,0.312,0.312,0.291,8.339,89.203,5.214,44.859,0,5.227,5.230,
5/18/2022 7:52:18 AM,1.318,28.988,49.444,77.587,71329.3,1032.968,32.963,0.312,0.312,0.320,8.339,89.211,5.215,43.330,0,5.227,5.230,
5/18/2022 7:52:19 AM,1.385,28.987,49.447,77.590,71332.8,1032.971,32.965,0.281,0.281,0.248,8.340,89.215,5.214,45.029,0,5.227,5.230,
5/18/2022 7:52:19 AM,1.455,28.988,49.447,77.591,71333.3,1032.971,32.965,0.281,0.281,0.262,8.340,89.086,5.207,46.388,0,5.220,5.223,
5/18/2022 7:52:19 AM,1.552,28.988,49.449,77.594,71335.8,1032.973,32.967,0.289,0.289,0.306,8.340,89.123,5.209,47.238,0,5.222,5.225,
5/18/2022 7:52:19 AM,1.650,28.986,49.451,77.594,71338.3,1032.976,32.969,0.304,0.304,0.320,8.340,89.131,5.209,47.323,0,5.222,5.225,
5/18/2022 7:52:19 AM,1.749,28.981,49.456,77.594,71345.4,1032.982,32.974,0.320,0.320,0.408,8.340,89.123,5.209,47.408,0,5.221,5.224,
5/18/2022 7:52:20 AM,1.766,28.982,49.454,77.592,71342.6,1032.980,32.972,0.296,0.296,0.320,8.340,89.104,5.207,46.643,0,5.220,5.223,
5/18/2022 7:52:20 AM,1.763,28.981,49.452,77.588,71340.6,1032.979,32.971,0.296,0.296,0.306,8.340,88.937,5.198,45.284,0,5.211,5.214,
5/18/2022 7:52:20 AM,1.764,28.980,49.451,77.586,71340.0,1032.979,32.971,0.289,0.289,0.306,8.340,88.945,5.199,43.415,0,5.211,5.214,
5/18/2022 7:52:20 AM,1.777,28.980,49.452,77.588,71341.3,1032.980,32.972,0.281,0.281,0.291,8.340,88.992,5.201,42.565,0,5.214,5.217,
5/18/2022 7:52:20 AM,1.839,28.981,49.455,77.592,71343.8,1032.981,32.973,0.296,0.296,0.277,8.340,88.993,5.201,42.990,0,5.214,5.217,
5/18/2022 7:52:21 AM,1.900,28.982,49.455,77.593,71343.8,1032.981,32.973,0.304,0.304,0.335,8.340,88.819,5.191,44.094,0,5.203,5.207,
5/18/2022 7:52:21 AM,1.970,28.982,49.458,77.598,71348.3,1032.984,32.976,0.320,0.320,0.320,8.341,88.822,5.191,44.774,0,5.204,5.207,
5/18/2022 7:52:21 AM,2.051,28.982,49.459,77.600,71350.0,1032.985,32.977,0.304,0.304,0.306,8.341,88.874,5.194,45.369,0,5.207,5.210,
5/18/2022 7:52:21 AM,2.137,28.982,49.462,77.604,71353.0,1032.988,32.978,0.312,0.312,0.335,8.341,88.908,5.196,45.624,0,5.209,5.212,
5/18/2022 7:52:21 AM,2.232,28.980,49.474,77.618,71369.1,1032.998,32.989,0.320,0.320,0.335,8.341,88.998,5.201,44.689,0,5.213,5.216,
5/18/2022 7:52:22 AM,2.283,28.979,49.478,77.622,71374.2,1033.002,32.992,0.289,0.289,0.291,8.341,88.792,5.189,43.245,0,5.201,5.204,
5/18/2022 7:52:22 AM,2.340,28.978,49.480,77.622,71375.8,1033.003,32.993,0.296,0.296,0.233,8.341,88.756,5.187,42.480,0,5.199,5.202,
5/18/2022 7:52:22 AM,2.410,28.978,49.480,77.622,71376.2,1033.004,32.994,0.296,0.296,0.379,8.341,88.852,5.192,42.565,0,5.205,5.208,
5/18/2022 7:52:22 AM,2.528,28.977,49.482,77.624,71378.5,1033.006,32.995,0.289,0.289,0.320,8.341,88.712,5.184,44.604,0,5.196,5.199,
5/18/2022 7:52:22 AM,2.580,28.975,49.484,77.624,71381.4,1033.008,32.997,0.320,0.320,0.306,8.341,88.758,5.186,45.794,0,5.199,5.202,
5/18/2022 7:52:23 AM,2.615,28.975,49.484,77.623,71381.7,1033.009,32.998,0.304,0.304,0.379,8.341,88.788,5.189,46.303,0,5.201,5.204,
