// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.07
// File Date:2022/05/27 05:34:11
// (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ176-CAD
SondeNo=0203
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0
SensorType2=030303030303030303030303
Channel=12
Comment=

PreHeat=1000
Interval=200
SampleCnt=440

StartTime=2022/05/27 05:34:11
EndTime=2022/05/27 05:35:40

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.301
StartDepthA=-0.397381089104702
StartDepthB=-0.409916166320216

FilmNo=132002A
UseMicroMol=0

CoefDate=2013/12/04 15:09:19

Ch1=-5.57504600e-02,1.761468000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.42696500e00,1.069766000e-03,-1.25829700e-08,2.908103000e-13,-3.55209300e-18,2.587823000e-23,0.000000000e00,0.000000000e00,
Ch4=8.422311000e-03,3.828018000e01,-4.82623500e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.17189500e00,7.800747000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.52763100e00,1.444397000e-02,8.803937000e-08,-2.05935200e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.20210900e01,2.284779000e06,-6.28081300e03,1.020000000e-02,4.400000000e-03,0.000000000e00,-1.27905260e00,1.001023900e00,
Ch9=-5.65509000e00,1.025266000e-03,-8.37467000e-09,1.094405000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch10=6.513151200e00,4.097787250e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.06316300e00,1.735190000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=-8.02874000e01,8.496021000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l],
5/27/2022 5:34:11 AM,0.000,29.951,50.935,81.029,73069.8,1033.749,33.751,0.086,0.086,0.102,6.311,97.071,5.544,1.954,0,5.556,5.560,
5/27/2022 5:34:11 AM,0.000,29.956,50.931,81.030,73063.7,1033.744,33.746,0.078,0.078,0.058,6.353,97.079,5.544,1.954,0,5.556,5.560,
5/27/2022 5:34:11 AM,0.000,29.958,50.928,81.030,73059.9,1033.741,33.743,0.094,0.094,0.073,6.378,97.041,5.541,1.954,0,5.554,5.557,
5/27/2022 5:34:11 AM,0.000,29.960,50.925,81.028,73056.6,1033.738,33.740,0.078,0.078,0.058,6.401,96.841,5.530,1.784,0,5.542,5.545,
5/27/2022 5:34:12 AM,0.000,29.960,50.925,81.030,73056.9,1033.738,33.740,0.094,0.094,0.044,6.421,96.807,5.528,1.784,0,5.540,5.544,
5/27/2022 5:34:12 AM,0.000,29.959,51.017,81.153,73170.4,1033.808,33.810,0.094,0.094,0.073,6.450,96.814,5.525,1.784,0,5.537,5.541,
5/27/2022 5:34:12 AM,0.000,30.042,51.685,82.196,73988.7,1034.284,34.286,58.841,58.841,161.693,6.469,96.950,5.511,1.699,0,5.524,5.527,
5/27/2022 5:34:12 AM,0.000,30.345,50.582,81.120,72584.7,1033.340,33.342,126.115,126.115,239.699,6.488,97.213,5.556,1.699,0,5.568,5.572,
5/27/2022 5:34:12 AM,0.000,30.361,50.668,81.262,72689.1,1033.399,33.401,56.493,56.493,127.162,6.506,97.163,5.547,1.699,0,5.559,5.563,
5/27/2022 5:34:13 AM,0.000,30.241,50.677,81.100,72715.3,1033.450,33.451,32.810,32.810,47.723,6.525,97.108,5.542,1.869,0,5.554,5.558,
5/27/2022 5:34:13 AM,0.000,30.065,50.827,81.048,72922.3,1033.627,33.628,8.908,8.908,9.090,6.546,96.697,5.514,1.020,0,5.526,5.530,
5/27/2022 5:34:13 AM,0.000,30.001,50.891,81.041,73008.7,1033.699,33.699,2.551,2.551,2.609,6.556,96.593,5.508,0.850,0,5.520,5.523,
5/27/2022 5:34:13 AM,0.000,29.974,50.917,81.039,73045.4,1033.729,33.729,0.866,0.866,0.874,6.565,96.584,5.508,0.680,0,5.521,5.524,
5/27/2022 5:34:13 AM,0.017,29.967,50.923,81.035,73052.9,1033.736,33.736,0.359,0.359,0.320,6.575,96.524,5.506,0.510,0,5.518,5.522,
5/27/2022 5:34:14 AM,0.168,29.965,50.927,81.038,73058.5,1033.740,33.740,0.164,0.164,0.146,6.590,96.539,5.508,0.340,0,5.520,5.524,
5/27/2022 5:34:14 AM,0.260,29.964,50.927,81.038,73059.3,1033.742,33.740,0.140,0.140,0.146,6.599,96.583,5.511,0.425,0,5.523,5.527,
5/27/2022 5:34:14 AM,0.361,29.964,50.931,81.043,73063.6,1033.744,33.743,0.117,0.117,0.131,6.611,96.467,5.504,0.425,0,5.517,5.520,
5/27/2022 5:34:14 AM,0.458,29.965,50.934,81.049,73067.7,1033.747,33.745,0.101,0.101,0.131,6.619,96.523,5.508,0.340,0,5.521,5.524,
5/27/2022 5:34:14 AM,0.564,29.963,50.931,81.042,73063.3,1033.745,33.743,0.101,0.101,0.087,6.626,96.420,5.503,0.255,0,5.515,5.518,
5/27/2022 5:34:15 AM,0.717,29.961,50.930,81.038,73063.1,1033.746,33.743,0.109,0.109,0.102,6.642,96.479,5.506,0.255,0,5.518,5.522,
5/27/2022 5:34:15 AM,0.715,29.963,50.941,81.056,73076.1,1033.754,33.751,0.094,0.094,0.102,6.650,96.504,5.507,0.340,0,5.520,5.523,
5/27/2022 5:34:15 AM,0.688,29.963,50.932,81.043,73065.8,1033.748,33.745,0.086,0.086,0.073,6.657,96.561,5.511,0.510,0,5.523,5.526,
5/27/2022 5:34:15 AM,0.587,29.960,50.935,81.042,73069.0,1033.750,33.747,0.094,0.094,0.087,6.664,96.512,5.508,0.510,0,5.520,5.524,
5/27/2022 5:34:15 AM,0.495,29.957,50.942,81.048,73078.4,1033.756,33.754,0.078,0.078,0.087,6.669,96.510,5.508,0.510,0,5.520,5.524,
5/27/2022 5:34:16 AM,0.399,29.958,50.929,81.032,73061.9,1033.745,33.744,0.086,0.086,0.131,6.674,96.439,5.504,0.510,0,5.517,5.520,
5/27/2022 5:34:16 AM,0.364,29.959,50.936,81.043,73070.0,1033.750,33.748,0.109,0.109,0.131,6.679,96.469,5.506,0.510,0,5.518,5.521,
5/27/2022 5:34:16 AM,0.352,29.959,50.937,81.045,73072.1,1033.751,33.749,0.257,0.257,0.583,6.685,96.467,5.506,0.425,0,5.518,5.522,
5/27/2022 5:34:16 AM,0.370,29.960,50.937,81.046,73071.9,1033.751,33.749,0.647,0.647,0.393,6.687,96.545,5.510,0.510,0,5.523,5.526,
5/27/2022 5:34:16 AM,0.432,29.963,50.934,81.046,73068.2,1033.748,33.746,0.156,0.156,0.102,6.696,96.597,5.513,0.680,0,5.526,5.529,
5/27/2022 5:34:17 AM,0.497,29.963,50.932,81.044,73065.3,1033.746,33.744,0.109,0.109,0.015,6.697,96.517,5.509,0.680,0,5.521,5.524,
5/27/2022 5:34:17 AM,0.563,29.964,50.931,81.043,73064.4,1033.746,33.743,0.086,0.086,0.044,6.700,96.525,5.509,0.510,0,5.521,5.525,
5/27/2022 5:34:17 AM,0.648,29.962,50.932,81.041,73065.0,1033.747,33.744,0.070,0.070,0.044,6.702,96.420,5.503,0.425,0,5.515,5.519,
5/27/2022 5:34:17 AM,0.762,29.962,50.930,81.039,73063.0,1033.746,33.743,0.390,0.390,0.131,6.705,96.442,5.504,0.340,0,5.516,5.520,
5/27/2022 5:34:17 AM,0.910,29.967,50.937,81.056,73071.3,1033.751,33.747,0.125,0.125,0.058,6.712,96.468,5.506,0.340,0,5.518,5.522,
5/27/2022 5:34:18 AM,0.985,29.968,50.938,81.059,73072.2,1033.751,33.747,0.094,0.094,0.029,6.716,96.539,5.509,0.425,0,5.522,5.525,
5/27/2022 5:34:18 AM,1.058,29.968,50.940,81.063,73075.1,1033.753,33.749,0.078,0.078,0.058,6.717,96.495,5.507,0.425,0,5.519,5.523,
5/27/2022 5:34:18 AM,1.098,29.971,50.941,81.068,73076.2,1033.753,33.748,0.070,0.070,0.029,6.720,96.562,5.510,0.425,0,5.523,5.526,
5/27/2022 5:34:18 AM,1.113,29.971,50.949,81.078,73085.3,1033.759,33.754,0.078,0.078,0.044,6.722,96.419,5.502,0.425,0,5.514,5.518,
5/27/2022 5:34:19 AM,1.153,29.972,50.946,81.076,73082.0,1033.757,33.752,0.086,0.086,0.044,6.723,96.440,5.503,0.340,0,5.515,5.519,
5/27/2022 5:34:19 AM,1.218,29.975,50.942,81.076,73077.1,1033.753,33.748,0.086,0.086,0.073,6.723,96.497,5.506,0.340,0,5.519,5.522,
5/27/2022 5:34:19 AM,1.287,29.975,50.942,81.076,73077.0,1033.753,33.748,0.070,0.070,0.058,6.723,96.538,5.509,0.255,0,5.521,5.524,
5/27/2022 5:34:19 AM,1.271,29.973,50.950,81.083,73087.2,1033.760,33.755,0.070,0.070,0.058,6.729,96.535,5.508,0.425,0,5.521,5.524,
5/27/2022 5:34:19 AM,1.235,29.973,50.946,81.077,73081.4,1033.756,33.751,0.078,0.078,0.044,6.731,96.495,5.506,0.510,0,5.518,5.522,
5/27/2022 5:34:20 AM,1.160,29.972,50.945,81.073,73080.4,1033.756,33.751,0.070,0.070,0.044,6.731,96.512,5.507,0.510,0,5.519,5.523,
5/27/2022 5:34:20 AM,1.099,29.972,50.939,81.066,73073.5,1033.751,33.747,0.078,0.078,0.029,6.734,96.473,5.505,0.425,0,5.518,5.521,
5/27/2022 5:34:20 AM,1.035,29.971,50.936,81.060,73069.0,1033.748,33.744,0.070,0.070,0.029,6.737,96.484,5.506,0.425,0,5.518,5.521,
5/27/2022 5:34:20 AM,1.004,29.972,50.934,81.059,73066.8,1033.747,33.743,0.078,0.078,0.044,6.738,96.530,5.508,0.425,0,5.521,5.524,
5/27/2022 5:34:20 AM,0.974,29.971,50.935,81.058,73067.8,1033.748,33.743,0.086,0.086,0.058,6.737,96.500,5.507,0.425,0,5.519,5.523,
5/27/2022 5:34:21 AM,0.952,29.971,50.933,81.055,73065.2,1033.746,33.742,0.086,0.086,0.044,6.735,96.550,5.510,0.510,0,5.522,5.526,
5/27/2022 5:34:21 AM,0.915,29.970,50.932,81.054,73064.9,1033.746,33.742,0.094,0.094,0.044,6.735,96.508,5.508,0.595,0,5.520,5.523,
5/27/2022 5:34:21 AM,0.867,29.969,50.929,81.049,73061.0,1033.743,33.740,0.086,0.086,0.044,6.737,96.450,5.504,0.510,0,5.517,5.520,
5/27/2022 5:34:21 AM,0.832,29.969,50.928,81.047,73059.5,1033.742,33.739,0.094,0.094,0.029,6.744,96.454,5.505,0.425,0,5.517,5.520,
5/27/2022 5:34:21 AM,0.797,29.969,50.925,81.042,73055.4,1033.740,33.736,0.086,0.086,0.044,6.745,96.474,5.506,0.425,0,5.518,5.522,
5/27/2022 5:34:22 AM,0.780,29.969,50.921,81.037,73050.8,1033.737,33.734,0.078,0.078,0.044,6.744,96.540,5.510,0.425,0,5.522,5.525,
5/27/2022 5:34:22 AM,0.768,29.968,50.919,81.032,73049.2,1033.736,33.733,0.086,0.086,0.029,6.744,96.575,5.512,0.425,0,5.524,5.527,
5/27/2022 5:34:22 AM,0.738,29.966,50.920,81.031,73050.4,1033.737,33.734,0.078,0.078,0.073,6.748,96.514,5.508,0.510,0,5.520,5.524,
5/27/2022 5:34:22 AM,0.712,29.966,50.918,81.028,73047.2,1033.735,33.732,0.070,0.070,0.029,6.749,96.390,5.501,0.510,0,5.513,5.517,
5/27/2022 5:34:22 AM,0.693,29.967,50.916,81.027,73045.5,1033.734,33.731,0.062,0.062,0.058,6.751,96.479,5.506,0.510,0,5.518,5.522,
5/27/2022 5:34:23 AM,0.674,29.967,50.918,81.030,73047.6,1033.735,33.732,0.078,0.078,0.044,6.753,96.436,5.504,0.510,0,5.516,5.520,
5/27/2022 5:34:23 AM,0.658,29.966,50.918,81.029,73047.2,1033.735,33.732,0.078,0.078,0.073,6.756,96.468,5.505,0.425,0,5.518,5.521,
5/27/2022 5:34:23 AM,0.648,29.966,50.916,81.025,73045.1,1033.734,33.731,0.094,0.094,0.044,6.757,96.417,5.503,0.425,0,5.515,5.518,
5/27/2022 5:34:23 AM,0.649,29.966,50.915,81.024,73043.9,1033.733,33.730,0.078,0.078,0.029,6.756,96.584,5.512,0.425,0,5.525,5.528,
5/27/2022 5:34:23 AM,0.653,29.967,50.912,81.021,73039.8,1033.730,33.728,0.078,0.078,0.058,6.756,96.439,5.504,0.425,0,5.517,5.520,
5/27/2022 5:34:24 AM,0.656,29.968,50.911,81.020,73038.4,1033.729,33.727,0.078,0.078,0.073,6.758,96.522,5.509,0.425,0,5.521,5.525,
5/27/2022 5:34:24 AM,0.681,29.968,50.907,81.016,73033.9,1033.727,33.724,0.086,0.086,0.058,6.758,96.486,5.507,0.425,0,5.519,5.523,
5/27/2022 5:34:24 AM,0.695,29.967,50.903,81.010,73028.9,1033.724,33.721,0.094,0.094,0.029,6.758,96.441,5.504,0.510,0,5.517,5.520,
5/27/2022 5:34:24 AM,0.724,29.966,50.903,81.008,73028.9,1033.724,33.721,0.078,0.078,0.029,6.760,96.447,5.504,0.510,0,5.517,5.520,
5/27/2022 5:34:24 AM,0.750,29.966,50.900,81.004,73024.9,1033.722,33.719,0.086,0.086,0.029,6.763,96.465,5.506,0.510,0,5.518,5.521,
5/27/2022 5:34:25 AM,0.804,29.966,50.895,80.996,73019.5,1033.719,33.715,0.086,0.086,0.058,6.764,96.542,5.510,0.425,0,5.522,5.526,
5/27/2022 5:34:25 AM,0.821,29.965,50.897,80.998,73021.3,1033.720,33.717,0.078,0.078,0.029,6.763,96.468,5.506,0.340,0,5.518,5.522,
5/27/2022 5:34:25 AM,0.815,29.966,50.896,80.997,73019.5,1033.719,33.715,0.078,0.078,0.044,6.765,96.528,5.509,0.340,0,5.522,5.525,
5/27/2022 5:34:25 AM,0.766,29.966,50.895,80.997,73019.0,1033.718,33.715,0.086,0.086,0.044,6.768,96.640,5.516,0.340,0,5.528,5.532,
5/27/2022 5:34:25 AM,0.603,29.967,50.891,80.993,73013.9,1033.714,33.712,0.078,0.078,0.044,6.769,96.428,5.504,0.510,0,5.516,5.519,
5/27/2022 5:34:26 AM,0.462,29.967,50.893,80.995,73016.1,1033.715,33.713,0.086,0.086,0.058,6.766,96.501,5.508,0.595,0,5.520,5.524,
5/27/2022 5:34:26 AM,0.337,29.967,50.891,80.992,73013.5,1033.713,33.712,0.094,0.094,0.015,6.767,96.444,5.505,0.595,0,5.517,5.520,
5/27/2022 5:34:26 AM,0.229,29.967,50.886,80.985,73007.5,1033.709,33.708,0.078,0.078,0.029,6.769,96.363,5.500,0.595,0,5.512,5.516,
5/27/2022 5:34:26 AM,0.125,29.967,50.873,80.967,72990.8,1033.698,33.698,0.070,0.070,0.044,6.769,96.451,5.505,0.595,0,5.518,5.521,
5/27/2022 5:34:26 AM,0.003,29.966,50.865,80.954,72981.2,1033.692,33.692,0.078,0.078,0.058,6.771,96.550,5.512,0.595,0,5.524,5.527,
5/27/2022 5:34:27 AM,0.000,29.966,50.860,80.948,72975.5,1033.689,33.689,0.078,0.078,0.058,6.771,96.443,5.505,0.595,0,5.518,5.521,
5/27/2022 5:34:27 AM,0.000,29.966,50.855,80.940,72968.6,1033.684,33.685,0.070,0.070,0.073,6.775,96.489,5.508,0.510,0,5.521,5.524,
5/27/2022 5:34:27 AM,0.000,29.965,50.849,80.931,72961.2,1033.680,33.680,0.070,0.070,0.044,6.777,96.457,5.506,0.510,0,5.519,5.522,
5/27/2022 5:34:27 AM,0.000,29.963,50.847,80.925,72959.2,1033.679,33.680,0.078,0.078,0.044,6.779,96.529,5.511,0.510,0,5.523,5.527,
5/27/2022 5:34:27 AM,0.000,29.962,50.844,80.919,72955.0,1033.676,33.677,0.109,0.109,0.044,6.779,96.533,5.511,0.425,0,5.523,5.527,
5/27/2022 5:34:28 AM,0.000,29.962,50.840,80.913,72950.5,1033.674,33.675,0.078,0.078,0.044,6.781,96.408,5.504,0.510,0,5.516,5.520,
5/27/2022 5:34:28 AM,0.000,29.960,50.839,80.909,72949.0,1033.673,33.675,0.070,0.070,0.044,6.781,96.512,5.510,0.425,0,5.522,5.526,
5/27/2022 5:34:28 AM,0.000,29.959,50.837,80.905,72947.0,1033.672,33.674,0.086,0.086,0.058,6.779,96.440,5.506,0.425,0,5.518,5.522,
5/27/2022 5:34:28 AM,0.000,29.959,50.833,80.900,72942.5,1033.670,33.671,0.086,0.086,0.058,6.781,96.399,5.504,0.595,0,5.516,5.520,
5/27/2022 5:34:29 AM,0.000,29.958,50.830,80.895,72938.8,1033.667,33.669,0.086,0.086,0.058,6.779,96.517,5.510,1.614,0,5.523,5.526,
5/27/2022 5:34:29 AM,0.000,29.958,50.828,80.891,72935.9,1033.665,33.667,0.078,0.078,0.029,6.780,96.369,5.503,1.359,0,5.515,5.518,
5/27/2022 5:34:29 AM,0.000,29.959,50.823,80.887,72929.8,1033.661,33.663,0.047,0.047,0.029,6.779,96.459,5.508,1.274,0,5.520,5.524,
5/27/2022 5:34:29 AM,0.000,29.959,50.507,80.450,72536.6,1033.422,33.424,0.055,0.055,0.131,6.783,96.435,5.516,1.444,0,5.528,5.532,
5/27/2022 5:34:29 AM,0.000,29.959,50.818,80.880,72923.7,1033.657,33.659,0.094,0.094,0.160,6.784,96.486,5.509,1.529,0,5.522,5.525,
5/27/2022 5:34:30 AM,0.000,29.959,50.720,80.744,72801.1,1033.583,33.585,42.889,42.889,39.179,6.784,96.314,5.503,1.529,0,5.515,5.518,
5/27/2022 5:34:30 AM,0.000,29.957,50.814,80.870,72918.8,1033.655,33.657,31.577,31.577,22.614,6.785,96.371,5.503,1.529,0,5.515,5.519,
5/27/2022 5:34:30 AM,0.000,29.955,50.815,80.870,72920.5,1033.657,33.659,9.821,9.821,12.247,6.785,96.434,5.506,1.614,0,5.519,5.522,
5/27/2022 5:34:30 AM,0.000,29.956,50.818,80.875,72924.1,1033.659,33.660,2.387,2.387,2.521,6.786,96.315,5.500,1.784,0,5.512,5.515,
5/27/2022 5:34:30 AM,0.000,29.957,50.815,80.873,72920.4,1033.656,33.658,3.518,3.518,1.573,6.784,96.516,5.511,1.699,0,5.524,5.527,
5/27/2022 5:34:31 AM,0.000,29.958,50.812,80.870,72916.4,1033.653,33.655,0.983,0.983,0.495,6.785,96.337,5.501,1.699,0,5.514,5.517,
5/27/2022 5:34:31 AM,0.000,29.958,50.811,80.868,72914.7,1033.652,33.654,0.367,0.367,0.204,6.786,96.463,5.508,1.784,0,5.521,5.524,
5/27/2022 5:34:31 AM,0.000,29.958,50.814,80.871,72918.4,1033.655,33.657,0.187,0.187,0.146,6.787,96.363,5.502,1.784,0,5.515,5.518,
5/27/2022 5:34:31 AM,0.000,29.961,50.809,80.870,72912.3,1033.650,33.652,0.101,0.101,0.102,6.786,96.393,5.504,1.869,0,5.517,5.520,
5/27/2022 5:34:31 AM,0.000,29.964,50.802,80.864,72902.6,1033.643,33.645,2.356,2.356,4.566,6.784,96.345,5.502,1.784,0,5.514,5.517,
5/27/2022 5:34:32 AM,0.000,29.963,50.798,80.858,72898.1,1033.641,33.643,1.022,1.022,1.705,6.787,96.554,5.513,1.954,0,5.526,5.529,
5/27/2022 5:34:32 AM,0.000,29.958,50.799,80.852,72900.1,1033.643,33.645,0.406,0.406,0.612,6.783,96.494,5.510,1.954,0,5.522,5.526,
5/27/2022 5:34:32 AM,0.000,29.956,50.806,80.859,72909.1,1033.649,33.651,0.218,0.218,0.393,6.784,96.497,5.510,1.784,0,5.522,5.526,
5/27/2022 5:34:32 AM,0.000,29.958,50.792,80.842,72890.9,1033.638,33.640,0.312,0.312,0.510,6.789,96.369,5.503,1.529,0,5.515,5.518,
