"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","X","Station"
"5/26/2022 8:21:12 AM",1.603,30.124,50.357,80.486,72331.2,1033.258,33.251,0.585,0.585,0.437,7.663,101.856,5.833,400.672,0,5.846,5.85,NA,32
"5/26/2022 8:21:12 AM",1.602,30.122,50.358,80.484,72332.8,1033.259,33.252,0.499,0.499,0.335,7.664,101.76,5.828,405.515,0,5.841,5.845,NA,32
"5/26/2022 8:21:12 AM",1.603,30.12,50.36,80.484,72335.2,1033.261,33.254,0.53,0.53,0.306,7.665,101.852,5.834,315.967,0,5.847,5.851,NA,32
"5/26/2022 8:21:12 AM",1.602,30.119,50.355,80.476,72329.9,1033.258,33.251,0.725,0.725,0.408,7.664,101.8,5.831,302.883,0,5.844,5.848,NA,32
"5/26/2022 8:21:13 AM",1.607,30.119,50.352,80.471,72325.8,1033.256,33.249,0.538,0.538,0.335,7.665,101.78,5.831,309,0,5.844,5.847,NA,32
"5/26/2022 8:21:13 AM",1.635,30.119,50.345,80.461,72316.9,1033.25,33.243,0.53,0.53,0.437,7.665,101.749,5.829,367.113,0,5.842,5.846,NA,32
"5/26/2022 8:21:13 AM",1.654,30.119,50.348,80.466,72321,1033.253,33.246,0.608,0.608,0.437,7.666,101.866,5.837,378.158,0,5.85,5.854,NA,32
"5/26/2022 8:21:13 AM",1.685,30.12,50.349,80.468,72322.1,1033.254,33.247,0.507,0.507,0.32,7.666,101.788,5.832,314.608,0,5.845,5.849,NA,32
"5/26/2022 8:21:13 AM",1.715,30.119,50.347,80.464,72319.8,1033.253,33.245,0.601,0.601,0.379,7.664,101.859,5.836,395.83,0,5.849,5.853,NA,32
"5/26/2022 8:21:14 AM",1.76,30.117,50.346,80.459,72318,1033.252,33.245,0.538,0.538,0.335,7.665,101.867,5.837,446.551,0,5.85,5.854,NA,32
"5/26/2022 8:21:14 AM",1.791,30.116,50.345,80.456,72317.4,1033.252,33.245,0.421,0.421,0.262,7.666,101.798,5.833,372.72,0,5.846,5.85,NA,32
"5/26/2022 8:21:14 AM",1.807,30.115,50.342,80.45,72313.5,1033.25,33.243,0.515,0.515,0.306,7.666,101.747,5.83,327.012,0,5.843,5.846,NA,32
"5/26/2022 8:21:14 AM",1.819,30.118,50.343,80.457,72314.1,1033.25,33.242,0.515,0.515,0.335,7.668,101.959,5.842,389.797,0,5.855,5.858,NA,32
"5/26/2022 8:21:14 AM",1.812,30.118,50.348,80.465,72321.3,1033.254,33.246,0.64,0.64,0.408,7.667,101.859,5.835,370.511,0,5.849,5.852,NA,32
"5/26/2022 8:21:15 AM",1.789,30.116,50.35,80.465,72323.7,1033.256,33.248,0.507,0.507,0.277,7.669,101.911,5.838,374.929,0,5.851,5.854,NA,32
"5/26/2022 8:21:15 AM",1.77,30.116,50.349,80.463,72322.4,1033.255,33.248,0.569,0.569,0.277,7.67,101.903,5.837,370.936,0,5.85,5.854,NA,32
"5/26/2022 8:21:15 AM",1.73,30.116,50.347,80.46,72320.4,1033.254,33.247,0.499,0.499,0.248,7.671,101.827,5.832,372.975,0,5.846,5.849,NA,32
"5/26/2022 8:21:15 AM",1.701,30.113,50.352,80.462,72326.6,1033.258,33.251,0.655,0.655,0.408,7.67,101.847,5.833,353.434,0,5.847,5.85,NA,32
"5/26/2022 8:21:16 AM",1.662,30.113,50.345,80.452,72317.5,1033.253,33.246,0.499,0.499,0.306,7.672,101.939,5.839,291.244,0,5.852,5.855,NA,32
"5/26/2022 8:21:16 AM",1.642,30.115,50.342,80.451,72313.8,1033.25,33.243,0.562,0.562,0.626,7.674,101.79,5.83,349.017,0,5.843,5.847,NA,32
"5/26/2022 8:21:16 AM",1.615,30.117,50.335,80.444,72305.2,1033.244,33.237,0.554,0.554,0.553,7.674,101.844,5.833,376.459,0,5.846,5.85,NA,32
"5/26/2022 8:21:16 AM",1.546,30.117,50.341,80.453,72312.5,1033.248,33.242,0.46,0.46,0.306,7.675,101.792,5.83,328.626,0,5.843,5.846,NA,32
"5/26/2022 8:21:16 AM",1.478,30.117,50.349,80.464,72322.4,1033.254,33.247,0.725,0.725,0.641,7.677,101.816,5.831,423.782,0,5.844,5.847,NA,32
"5/26/2022 8:21:17 AM",1.393,30.119,50.345,80.461,72316.8,1033.25,33.244,0.694,0.694,0.553,7.676,101.824,5.831,560.483,0,5.844,5.848,NA,32
"5/26/2022 8:21:17 AM",1.386,30.123,50.343,80.464,72314.1,1033.247,33.241,0.593,0.593,0.408,7.677,101.79,5.829,453.518,0,5.843,5.846,NA,32
"5/26/2022 8:21:17 AM",1.421,30.125,50.341,80.464,72311,1033.244,33.238,0.554,0.554,0.32,7.68,101.772,5.828,427.435,0,5.842,5.845,NA,32
"5/26/2022 8:21:17 AM",1.461,30.126,50.336,80.458,72304.6,1033.24,33.234,0.484,0.484,0.262,7.681,101.732,5.826,415.116,0,5.839,5.843,NA,32
"5/26/2022 8:21:17 AM",1.511,30.126,50.334,80.456,72302.9,1033.24,33.233,0.616,0.616,0.524,7.681,101.661,5.822,344.174,0,5.835,5.838,NA,32
"5/26/2022 8:21:18 AM",1.567,30.123,50.333,80.451,72301.2,1033.239,33.233,0.601,0.601,0.553,7.681,101.766,5.828,366.009,0,5.841,5.845,NA,32
"5/26/2022 8:21:18 AM",1.593,30.123,50.33,80.446,72297.6,1033.237,33.231,0.616,0.616,0.51,7.681,101.794,5.83,330.155,0,5.843,5.847,NA,32
"5/26/2022 8:21:18 AM",1.603,30.122,50.331,80.446,72299.5,1033.239,33.232,0.905,0.905,0.932,7.682,101.826,5.832,269.494,0,5.845,5.849,NA,32
"5/26/2022 8:21:18 AM",1.581,30.12,50.336,80.451,72306,1033.243,33.237,0.679,0.679,0.641,7.683,101.704,5.825,233.471,0,5.838,5.842,NA,32
"5/26/2022 8:21:18 AM",1.499,30.119,50.336,80.449,72305.7,1033.243,33.237,0.499,0.499,0.32,7.685,101.764,5.828,302.543,0,5.841,5.845,NA,32
"5/26/2022 8:21:19 AM",1.442,30.119,50.333,80.444,72301.3,1033.24,33.234,0.507,0.507,0.306,7.686,101.652,5.821,386.824,0,5.835,5.838,NA,32
"5/26/2022 8:21:19 AM",1.382,30.119,50.329,80.439,72296.6,1033.237,33.231,0.452,0.452,0.291,7.686,101.754,5.828,363.715,0,5.841,5.845,NA,32
"5/26/2022 8:21:19 AM",1.344,30.121,50.33,80.442,72297.4,1033.237,33.231,0.499,0.499,0.189,7.685,101.692,5.824,381.556,0,5.837,5.841,NA,32
"5/26/2022 8:21:19 AM",1.367,30.122,50.33,80.445,72298.1,1033.237,33.231,0.546,0.546,0.32,7.685,101.655,5.822,501.69,0,5.835,5.839,NA,32
"5/26/2022 8:21:19 AM",1.542,30.124,50.325,80.441,72291.3,1033.233,33.226,0.725,0.725,0.816,7.685,101.678,5.823,462.778,0,5.836,5.84,NA,32
"5/26/2022 8:21:20 AM",1.742,30.123,50.326,80.441,72293.2,1033.235,33.228,0.64,0.64,0.684,7.684,101.864,5.833,437.545,0,5.847,5.85,NA,32
"5/26/2022 8:21:20 AM",1.944,30.123,50.326,80.44,72292.8,1033.236,33.228,0.569,0.569,0.51,7.685,101.822,5.83,416.135,0,5.843,5.847,NA,32
"5/26/2022 8:21:20 AM",2.172,30.122,50.326,80.439,72293.2,1033.237,33.228,0.601,0.601,0.495,7.687,101.804,5.829,437.12,0,5.842,5.845,NA,32
"5/26/2022 8:21:20 AM",2.476,30.121,50.329,80.443,72297.2,1033.241,33.231,0.585,0.585,0.422,7.686,101.763,5.825,381.981,0,5.838,5.842,NA,32
"5/26/2022 8:21:20 AM",2.667,30.121,50.335,80.45,72304.3,1033.246,33.235,0.546,0.546,0.393,7.686,101.846,5.83,316.902,0,5.843,5.846,NA,32
"5/26/2022 8:21:21 AM",2.85,30.122,50.333,80.45,72302.3,1033.246,33.233,0.601,0.601,0.408,7.686,101.838,5.829,260.743,0,5.842,5.846,NA,32
"5/26/2022 8:21:21 AM",3.029,30.122,50.333,80.45,72302.4,1033.246,33.233,0.569,0.569,0.539,7.687,101.713,5.821,207.643,0,5.835,5.838,NA,32
"5/26/2022 8:21:21 AM",3.201,30.123,50.327,80.442,72294.3,1033.242,33.228,0.515,0.515,0.379,7.688,101.676,5.82,155.137,0,5.833,5.836,NA,32
"5/26/2022 8:21:21 AM",3.437,30.122,50.329,80.444,72296.9,1033.245,33.23,0.515,0.515,0.204,7.689,101.669,5.819,84.45,0,5.832,5.835,NA,32
"5/26/2022 8:21:21 AM",3.601,30.122,50.331,80.448,72300.6,1033.248,33.232,0.367,0.367,0,7.688,101.745,5.823,54.459,0,5.836,5.84,NA,32
"5/26/2022 8:21:22 AM",3.785,30.122,50.332,80.449,72301.9,1033.249,33.233,0.273,0.273,0,7.689,101.74,5.823,38.232,0,5.836,5.84,NA,32
"5/26/2022 8:21:22 AM",3.983,30.122,50.33,80.446,72299.5,1033.248,33.231,0.047,0.047,0,7.689,101.62,5.816,30.076,0,5.829,5.832,NA,32
"5/26/2022 8:21:22 AM",4.301,30.12,50.332,80.447,72302.3,1033.252,33.233,0.312,0.312,0,7.69,101.717,5.822,25.573,0,5.835,5.838,NA,32
"5/26/2022 8:21:22 AM",4.506,30.119,50.33,80.442,72300.2,1033.252,33.233,0.585,0.585,0.262,7.69,101.772,5.825,24.893,0,5.838,5.842,NA,32
"5/26/2022 8:21:22 AM",4.712,30.118,50.331,80.443,72301.2,1033.253,33.233,1.623,1.623,2.726,7.691,101.806,5.827,30.246,0,5.84,5.844,NA,32
"5/26/2022 8:21:23 AM",4.878,30.117,50.332,80.442,72302.4,1033.255,33.234,1.287,1.287,2.04,7.69,101.653,5.818,51.656,0,5.831,5.835,NA,32
"5/26/2022 8:21:23 AM",5.092,30.116,50.335,80.445,72305.9,1033.258,33.237,0.85,0.85,0.612,7.691,101.797,5.826,59.217,0,5.839,5.842,NA,32
