// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.07
// File Date:2022/05/17 07:30:39
// (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ176-CAD
SondeNo=0203
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0
SensorType2=030303030303030303030303
Channel=12
Comment=

PreHeat=1000
Interval=200
SampleCnt=310

StartTime=2022/05/17 07:30:39
EndTime=2022/05/17 07:31:41

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=-0.126
StartDepthA=0.0348760731482381
StartDepthB=0.0380562640894143

FilmNo=132002A
UseMicroMol=0

CoefDate=2013/12/04 15:09:19

Ch1=-5.57504600e-02,1.761468000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.42696500e00,1.069766000e-03,-1.25829700e-08,2.908103000e-13,-3.55209300e-18,2.587823000e-23,0.000000000e00,0.000000000e00,
Ch4=8.422311000e-03,3.828018000e01,-4.82623500e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.17189500e00,7.800747000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.52763100e00,1.444397000e-02,8.803937000e-08,-2.05935200e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.20210900e01,2.284779000e06,-6.28081300e03,1.020000000e-02,4.400000000e-03,0.000000000e00,-1.27905260e00,1.001023900e00,
Ch9=-5.65509000e00,1.025266000e-03,-8.37467000e-09,1.094405000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch10=6.513151200e00,4.097787250e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.06316300e00,1.735190000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=-8.02874000e01,8.496021000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l],
5/17/2022 7:30:39 AM,0.033,30.733,48.415,78.644,69836.3,1031.563,31.563,1.170,1.170,1.078,8.328,74.326,4.301,281.898,0,4.311,4.314,
5/17/2022 7:30:39 AM,0.040,30.736,48.400,78.627,69816.7,1031.550,31.550,1.155,1.155,1.049,8.331,73.788,4.270,284.192,0,4.279,4.282,
5/17/2022 7:30:39 AM,0.052,30.741,48.388,78.618,69801.1,1031.539,31.539,1.084,1.084,0.874,8.338,72.779,4.209,286.911,0,4.219,4.221,
5/17/2022 7:30:39 AM,0.052,30.736,48.432,78.671,69856.6,1031.575,31.574,1.131,1.131,0.961,8.346,71.864,4.153,278.075,0,4.163,4.165,
5/17/2022 7:30:40 AM,0.036,30.746,48.440,78.697,69865.4,1031.577,31.577,1.131,1.131,1.034,8.351,71.333,4.122,276.630,0,4.131,4.134,
5/17/2022 7:30:40 AM,0.045,30.749,48.407,78.655,69824.2,1031.551,31.551,1.147,1.147,1.107,8.356,70.996,4.103,275.866,0,4.113,4.115,
5/17/2022 7:30:40 AM,0.052,30.756,48.371,78.614,69778.6,1031.522,31.521,1.131,1.131,1.078,8.360,70.622,4.082,285.466,0,4.092,4.094,
5/17/2022 7:30:40 AM,0.052,30.759,48.368,78.615,69774.2,1031.518,31.518,1.100,1.100,0.947,8.363,70.080,4.050,268.389,0,4.059,4.061,
5/17/2022 7:30:40 AM,0.076,30.756,48.363,78.602,69768.2,1031.515,31.515,1.147,1.147,1.049,8.367,69.739,4.030,277.395,0,4.039,4.041,
5/17/2022 7:30:41 AM,0.090,30.777,48.346,78.609,69744.5,1031.495,31.494,1.100,1.100,0.947,8.372,69.349,4.007,280.539,0,4.017,4.019,
5/17/2022 7:30:41 AM,0.083,30.779,48.367,78.642,69771.3,1031.510,31.510,1.116,1.116,1.005,8.374,69.109,3.993,299.230,0,4.002,4.004,
5/17/2022 7:30:41 AM,0.092,30.765,48.360,78.611,69763.7,1031.510,31.510,1.116,1.116,0.932,8.376,69.052,3.990,302.543,0,3.999,4.001,
5/17/2022 7:30:41 AM,0.108,30.764,48.396,78.662,69809.4,1031.538,31.537,1.116,1.116,1.020,8.379,68.915,3.980,310.615,0,3.990,3.992,
5/17/2022 7:30:41 AM,0.148,30.778,48.440,78.744,69863.0,1031.566,31.565,1.131,1.131,1.122,8.381,68.655,3.964,318.516,0,3.973,3.975,
5/17/2022 7:30:42 AM,0.222,30.786,48.451,78.771,69875.7,1031.572,31.571,1.092,1.092,0.976,8.385,68.337,3.945,139.760,0,3.954,3.956,
5/17/2022 7:30:42 AM,0.276,30.785,48.465,78.788,69892.9,1031.583,31.581,1.077,1.077,0.947,8.386,68.212,3.936,125.911,0,3.945,3.947,
5/17/2022 7:30:42 AM,0.350,30.787,48.472,78.801,69902.4,1031.588,31.587,1.170,1.170,1.107,8.389,68.015,3.924,141.629,0,3.933,3.935,
5/17/2022 7:30:42 AM,0.421,30.786,48.471,78.798,69900.4,1031.587,31.586,1.155,1.155,1.049,8.390,67.851,3.914,114.187,0,3.923,3.925,
5/17/2022 7:30:42 AM,0.470,30.784,48.463,78.785,69891.0,1031.582,31.580,1.147,1.147,1.078,8.392,67.677,3.904,188.102,0,3.913,3.915,
5/17/2022 7:30:43 AM,0.508,30.784,48.445,78.760,69868.8,1031.569,31.567,1.084,1.084,0.947,8.393,67.584,3.899,160.235,0,3.908,3.910,
5/17/2022 7:30:43 AM,0.565,30.786,48.460,78.783,69887.3,1031.580,31.578,1.100,1.100,0.990,8.395,67.463,3.892,169.496,0,3.901,3.903,
5/17/2022 7:30:43 AM,0.595,30.786,48.449,78.768,69873.7,1031.572,31.569,1.084,1.084,0.888,8.396,67.316,3.884,113.082,0,3.893,3.895,
5/17/2022 7:30:43 AM,0.606,30.786,48.435,78.748,69855.8,1031.561,31.559,1.155,1.155,1.107,8.398,67.240,3.880,115.546,0,3.889,3.891,
5/17/2022 7:30:43 AM,0.600,30.783,48.456,78.773,69882.2,1031.578,31.576,1.147,1.147,1.122,8.398,67.135,3.874,155.902,0,3.883,3.885,
5/17/2022 7:30:44 AM,0.593,30.772,48.469,78.776,69899.7,1031.592,31.589,1.045,1.045,0.903,8.399,67.142,3.873,126.591,0,3.882,3.884,
5/17/2022 7:30:44 AM,0.595,30.764,48.463,78.756,69893.0,1031.590,31.588,1.084,1.084,0.976,8.401,67.102,3.870,122.258,0,3.879,3.881,
5/17/2022 7:30:44 AM,0.623,30.773,48.497,78.816,69934.7,1031.613,31.610,1.092,1.092,0.947,8.402,67.091,3.869,120.728,0,3.878,3.880,
5/17/2022 7:30:44 AM,0.687,30.782,48.501,78.834,69938.3,1031.613,31.610,1.108,1.108,0.976,8.403,66.929,3.859,106.795,0,3.868,3.870,
5/17/2022 7:30:44 AM,0.764,30.785,48.505,78.846,69943.9,1031.615,31.612,1.092,1.092,0.918,8.404,66.890,3.857,117.330,0,3.866,3.868,
5/17/2022 7:30:45 AM,0.841,30.785,48.513,78.856,69953.6,1031.622,31.618,1.131,1.131,1.063,8.405,66.955,3.861,129.479,0,3.870,3.872,
5/17/2022 7:30:45 AM,0.917,30.785,48.512,78.856,69952.2,1031.621,31.617,1.108,1.108,0.976,8.406,66.979,3.862,107.220,0,3.871,3.873,
5/17/2022 7:30:45 AM,0.997,30.784,48.500,78.837,69937.4,1031.613,31.608,1.116,1.116,0.976,8.408,66.927,3.858,82.157,0,3.866,3.868,
5/17/2022 7:30:45 AM,1.001,30.783,48.508,78.846,69947.5,1031.619,31.615,1.123,1.123,1.107,8.408,66.827,3.851,68.903,0,3.860,3.862,
5/17/2022 7:30:45 AM,0.999,30.775,48.510,78.838,69950.5,1031.623,31.619,1.139,1.139,1.049,8.409,66.731,3.846,89.208,0,3.854,3.856,
5/17/2022 7:30:46 AM,1.008,30.773,48.499,78.820,69937.4,1031.616,31.612,1.116,1.116,1.020,8.410,66.710,3.845,82.836,0,3.853,3.855,
5/17/2022 7:30:46 AM,1.020,30.776,48.478,78.795,69910.6,1031.599,31.595,1.108,1.108,1.020,8.410,66.631,3.841,71.706,0,3.849,3.851,
5/17/2022 7:30:46 AM,1.029,30.782,48.457,78.773,69883.7,1031.581,31.577,1.116,1.116,0.990,8.411,66.587,3.839,84.875,0,3.848,3.850,
5/17/2022 7:30:46 AM,1.034,30.782,48.455,78.771,69881.5,1031.580,31.575,1.077,1.077,0.976,8.412,66.537,3.837,63.295,0,3.846,3.848,
5/17/2022 7:30:46 AM,1.043,30.781,48.448,78.758,69872.5,1031.575,31.570,1.123,1.123,0.990,8.412,66.455,3.833,67.798,0,3.841,3.844,
5/17/2022 7:30:47 AM,1.063,30.774,48.472,78.783,69904.0,1031.596,31.591,1.100,1.100,0.903,8.413,66.544,3.838,64.060,0,3.847,3.849,
5/17/2022 7:30:47 AM,1.116,30.777,48.510,78.841,69950.6,1031.623,31.618,1.084,1.084,0.961,8.413,66.504,3.835,53.695,0,3.844,3.846,
5/17/2022 7:30:47 AM,1.175,30.778,48.507,78.838,69946.8,1031.621,31.616,1.100,1.100,0.976,8.413,66.580,3.840,52.081,0,3.848,3.851,
5/17/2022 7:30:47 AM,1.215,30.779,48.493,78.821,69929.6,1031.610,31.605,1.131,1.131,1.034,8.414,66.500,3.835,50.127,0,3.844,3.846,
5/17/2022 7:30:47 AM,1.224,30.779,48.491,78.817,69926.5,1031.608,31.603,1.100,1.100,0.918,8.415,66.522,3.835,49.192,0,3.844,3.846,
5/17/2022 7:30:48 AM,1.234,30.774,48.487,78.804,69922.0,1031.607,31.602,1.092,1.092,0.961,8.415,66.575,3.837,55.649,0,3.846,3.848,
5/17/2022 7:30:48 AM,1.243,30.772,48.483,78.796,69917.5,1031.605,31.600,1.100,1.100,0.976,8.416,66.529,3.834,65.164,0,3.843,3.845,
5/17/2022 7:30:48 AM,1.250,30.768,48.485,78.793,69920.9,1031.609,31.603,1.084,1.084,0.888,8.416,66.533,3.835,49.872,0,3.843,3.845,
5/17/2022 7:30:48 AM,1.269,30.768,48.476,78.779,69908.7,1031.601,31.596,1.108,1.108,0.932,8.416,66.508,3.834,41.461,0,3.843,3.845,
5/17/2022 7:30:48 AM,1.298,30.772,48.478,78.788,69910.8,1031.601,31.596,1.092,1.092,1.034,8.417,66.455,3.830,41.036,0,3.839,3.841,
5/17/2022 7:30:49 AM,1.344,30.778,48.490,78.815,69926.4,1031.609,31.604,1.077,1.077,0.903,8.418,66.519,3.834,45.199,0,3.843,3.845,
5/17/2022 7:30:49 AM,1.406,30.782,48.488,78.818,69923.0,1031.606,31.600,1.061,1.061,0.845,8.418,66.547,3.836,53.780,0,3.845,3.847,
5/17/2022 7:30:49 AM,1.473,30.784,48.488,78.820,69922.5,1031.606,31.599,1.037,1.037,0.859,8.419,66.491,3.833,44.009,0,3.842,3.844,
5/17/2022 7:30:49 AM,1.539,30.783,48.491,78.823,69926.0,1031.608,31.602,1.030,1.030,0.830,8.419,66.514,3.834,43.245,0,3.843,3.845,
5/17/2022 7:30:49 AM,1.617,30.784,48.491,78.825,69927.1,1031.609,31.602,1.162,1.162,1.267,8.420,66.555,3.836,52.845,0,3.845,3.847,
5/17/2022 7:30:50 AM,1.647,30.784,48.484,78.815,69917.7,1031.603,31.596,1.178,1.178,1.282,8.421,66.485,3.832,49.362,0,3.841,3.843,
5/17/2022 7:30:50 AM,1.657,30.784,48.490,78.823,69925.7,1031.608,31.601,1.108,1.108,0.990,8.421,66.415,3.827,52.590,0,3.836,3.838,
5/17/2022 7:30:50 AM,1.661,30.780,48.494,78.823,69930.6,1031.612,31.605,1.139,1.139,0.961,8.422,66.440,3.828,52.251,0,3.836,3.838,
5/17/2022 7:30:50 AM,1.673,30.780,48.485,78.811,69920.1,1031.606,31.599,1.092,1.092,0.859,8.422,66.461,3.829,41.461,0,3.837,3.839,
5/17/2022 7:30:50 AM,1.706,30.780,48.489,78.816,69924.2,1031.609,31.601,1.240,1.240,1.049,8.423,66.331,3.821,58.708,0,3.830,3.832,
5/17/2022 7:30:51 AM,1.725,30.781,48.485,78.812,69919.6,1031.606,31.598,1.295,1.295,1.253,8.423,66.295,3.819,63.720,0,3.828,3.830,
5/17/2022 7:30:51 AM,1.741,30.783,48.475,78.799,69906.1,1031.597,31.590,1.342,1.342,1.165,8.423,66.332,3.822,49.702,0,3.831,3.833,
5/17/2022 7:30:51 AM,1.756,30.785,48.475,78.805,69906.8,1031.597,31.589,1.552,1.552,1.311,8.423,66.315,3.821,44.264,0,3.830,3.832,
5/17/2022 7:30:51 AM,1.776,30.785,48.473,78.801,69904.1,1031.595,31.588,1.552,1.552,1.209,8.424,66.285,3.820,38.742,0,3.829,3.831,
5/17/2022 7:30:51 AM,1.814,30.785,48.488,78.822,69923.1,1031.607,31.599,1.545,1.545,1.369,8.424,66.298,3.821,37.382,0,3.830,3.832,
5/17/2022 7:30:52 AM,1.901,30.784,48.496,78.833,69933.0,1031.613,31.605,1.560,1.560,2.025,8.425,66.405,3.827,44.944,0,3.836,3.838,
5/17/2022 7:30:52 AM,1.946,30.784,48.490,78.823,69925.6,1031.609,31.601,1.701,1.701,3.061,8.426,66.411,3.827,39.931,0,3.836,3.838,
5/17/2022 7:30:52 AM,1.967,30.783,48.482,78.811,69915.7,1031.604,31.595,1.833,1.833,6.291,8.426,66.471,3.831,39.591,0,3.840,3.842,
5/17/2022 7:30:52 AM,1.967,30.777,48.490,78.813,69926.5,1031.612,31.604,1.763,1.763,7.639,8.425,66.432,3.828,43.330,0,3.837,3.839,
5/17/2022 7:30:52 AM,1.960,30.774,48.488,78.807,69924.4,1031.612,31.603,1.740,1.740,6.848,8.426,66.459,3.830,43.500,0,3.838,3.840,
5/17/2022 7:30:53 AM,1.960,30.772,48.479,78.791,69913.3,1031.605,31.597,1.654,1.654,5.545,8.426,66.438,3.828,41.800,0,3.837,3.839,
5/17/2022 7:30:53 AM,1.971,30.771,48.477,78.786,69910.1,1031.604,31.595,1.662,1.662,5.589,8.426,66.402,3.826,37.382,0,3.835,3.837,
5/17/2022 7:30:53 AM,1.983,30.771,48.467,78.772,69898.3,1031.597,31.588,1.529,1.529,6.672,8.427,66.394,3.826,36.193,0,3.835,3.837,
5/17/2022 7:30:53 AM,1.988,30.773,48.454,78.757,69882.0,1031.586,31.578,1.747,1.747,8.503,8.427,66.391,3.826,34.749,0,3.835,3.837,
5/17/2022 7:30:53 AM,1.993,30.773,48.449,78.750,69875.2,1031.582,31.574,1.989,1.989,9.750,8.427,66.332,3.823,33.559,0,3.832,3.834,
5/17/2022 7:30:54 AM,1.997,30.773,48.444,78.743,69868.8,1031.578,31.570,2.005,2.005,10.411,8.427,66.305,3.823,31.520,0,3.831,3.833,
5/17/2022 7:30:54 AM,2.002,30.771,48.433,78.725,69855.6,1031.571,31.563,2.036,2.036,11.277,8.427,66.249,3.820,29.991,0,3.829,3.831,
5/17/2022 7:30:54 AM,2.005,30.770,48.429,78.716,69850.0,1031.568,31.560,2.083,2.083,11.968,8.428,66.229,3.819,34.154,0,3.828,3.830,
5/17/2022 7:30:54 AM,2.011,30.769,48.424,78.708,69844.5,1031.565,31.557,2.270,2.270,13.321,8.427,66.203,3.818,31.775,0,3.827,3.829,
5/17/2022 7:30:54 AM,2.019,30.768,48.418,78.699,69836.7,1031.561,31.552,2.278,2.278,14.043,8.427,66.233,3.820,18.436,0,3.829,3.831,
5/17/2022 7:30:55 AM,2.030,30.766,48.413,78.688,69830.3,1031.558,31.549,2.442,2.442,14.352,8.428,66.213,3.819,12.149,0,3.828,3.830,
5/17/2022 7:30:55 AM,2.047,30.766,48.414,78.691,69831.9,1031.558,31.550,2.504,2.504,13.984,8.429,66.310,3.825,13.254,0,3.834,3.836,
5/17/2022 7:30:55 AM,2.049,30.766,48.409,78.684,69825.9,1031.555,31.546,2.871,2.871,15.163,8.429,66.233,3.820,18.436,0,3.829,3.831,
5/17/2022 7:30:55 AM,2.038,30.770,48.416,78.700,69834.5,1031.559,31.550,2.878,2.878,15.443,8.429,66.253,3.820,16.482,0,3.829,3.831,
5/17/2022 7:30:55 AM,1.998,30.771,48.461,78.764,69891.0,1031.592,31.584,3.081,3.081,15.369,8.429,66.252,3.819,25.403,0,3.828,3.830,
5/17/2022 7:30:56 AM,1.897,30.764,48.484,78.786,69920.2,1031.612,31.604,2.707,2.707,9.295,8.429,66.323,3.821,38.742,0,3.830,3.832,
5/17/2022 7:30:56 AM,1.720,30.766,48.469,78.769,69901.5,1031.599,31.592,1.545,1.545,2.784,8.430,66.277,3.816,52.845,0,3.825,3.827,
5/17/2022 7:30:56 AM,1.593,30.770,48.467,78.771,69897.4,1031.595,31.588,1.350,1.350,1.617,8.431,66.225,3.813,60.237,0,3.821,3.823,
5/17/2022 7:30:56 AM,1.492,30.775,48.462,78.771,69890.5,1031.589,31.583,1.279,1.279,1.224,8.431,66.215,3.812,64.485,0,3.820,3.822,
5/17/2022 7:30:56 AM,1.433,30.777,48.459,78.771,69887.6,1031.586,31.580,1.209,1.209,1.122,8.431,66.198,3.811,58.368,0,3.819,3.821,
5/17/2022 7:30:57 AM,1.413,30.781,48.453,78.767,69879.0,1031.580,31.574,1.155,1.155,0.990,8.432,66.189,3.810,56.414,0,3.818,3.821,
5/17/2022 7:30:57 AM,1.408,30.783,48.444,78.756,69867.5,1031.573,31.567,1.092,1.092,0.830,8.432,66.176,3.809,52.166,0,3.817,3.819,
5/17/2022 7:30:57 AM,1.408,30.784,48.440,78.752,69862.8,1031.569,31.563,1.100,1.100,0.961,8.433,66.186,3.810,46.728,0,3.818,3.820,
5/17/2022 7:30:57 AM,1.413,30.784,48.438,78.751,69860.2,1031.568,31.562,1.155,1.155,1.049,8.433,66.190,3.810,46.643,0,3.819,3.821,
5/17/2022 7:30:57 AM,1.413,30.783,48.438,78.748,69860.4,1031.568,31.562,1.209,1.209,1.165,8.434,66.191,3.811,54.035,0,3.819,3.821,
5/17/2022 7:30:58 AM,1.412,30.782,48.429,78.735,69849.2,1031.562,31.556,1.162,1.162,1.078,8.434,66.246,3.814,62.701,0,3.823,3.825,
5/17/2022 7:30:58 AM,1.389,30.779,48.432,78.735,69853.3,1031.565,31.559,1.186,1.186,1.078,8.434,66.204,3.812,55.139,0,3.821,3.823,
5/17/2022 7:30:58 AM,1.302,30.776,48.441,78.743,69864.1,1031.572,31.566,1.147,1.147,1.005,8.434,66.294,3.816,45.199,0,3.825,3.827,
5/17/2022 7:30:58 AM,1.236,30.775,48.440,78.739,69862.9,1031.571,31.566,1.131,1.131,1.049,8.434,66.283,3.815,51.231,0,3.824,3.826,
