// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.07
// File Date:2022/05/18 06:14:26
// (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ176-CAD
SondeNo=0203
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0
SensorType2=030303030303030303030303
Channel=12
Comment=

PreHeat=1000
Interval=200
SampleCnt=1398

StartTime=2022/05/18 06:14:26
EndTime=2022/05/18 06:19:10

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=-0.105
StartDepthA=-0.0211716752046982
StartDepthB=-0.0190431401235168

FilmNo=132002A
UseMicroMol=0

CoefDate=2013/12/04 15:09:19

Ch1=-5.57504600e-02,1.761468000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.42696500e00,1.069766000e-03,-1.25829700e-08,2.908103000e-13,-3.55209300e-18,2.587823000e-23,0.000000000e00,0.000000000e00,
Ch4=8.422311000e-03,3.828018000e01,-4.82623500e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.17189500e00,7.800747000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.52763100e00,1.444397000e-02,8.803937000e-08,-2.05935200e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.20210900e01,2.284779000e06,-6.28081300e03,1.020000000e-02,4.400000000e-03,0.000000000e00,-1.27905260e00,1.001023900e00,
Ch9=-5.65509000e00,1.025266000e-03,-8.37467000e-09,1.094405000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch10=6.513151200e00,4.097787250e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.06316300e00,1.735190000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=-8.02874000e01,8.496021000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l],
5/18/2022 6:14:26 AM,0.000,29.186,49.039,77.316,70796.7,1032.587,32.587,0.601,0.601,0.291,8.217,93.714,5.475,40.186,0,5.488,5.491,
5/18/2022 6:14:26 AM,0.000,29.184,49.039,77.313,70796.1,1032.587,32.587,0.523,0.523,0.291,8.218,93.741,5.476,39.422,0,5.489,5.492,
5/18/2022 6:14:26 AM,0.000,29.182,49.046,77.319,70805.3,1032.593,32.593,0.484,0.484,0.218,8.219,93.808,5.479,36.958,0,5.492,5.495,
5/18/2022 6:14:26 AM,0.000,29.185,49.050,77.329,70810.1,1032.595,32.595,0.538,0.538,0.218,8.220,93.592,5.465,29.736,0,5.478,5.481,
5/18/2022 6:14:26 AM,0.000,29.186,49.058,77.341,70819.7,1032.601,32.601,0.523,0.523,0.233,8.220,93.532,5.461,31.010,0,5.474,5.477,
5/18/2022 6:14:27 AM,0.000,29.185,49.061,77.344,70823.8,1032.603,32.603,0.530,0.530,0.218,8.221,93.568,5.462,31.180,0,5.475,5.479,
5/18/2022 6:14:27 AM,0.020,29.190,49.061,77.352,70823.1,1032.602,32.601,0.562,0.562,0.218,8.222,93.543,5.460,31.095,0,5.473,5.476,
5/18/2022 6:14:27 AM,0.048,29.191,49.068,77.362,70831.5,1032.607,32.606,0.538,0.538,0.233,8.223,93.695,5.469,28.547,0,5.482,5.485,
5/18/2022 6:14:27 AM,0.062,29.192,49.065,77.360,70828.7,1032.605,32.604,0.515,0.515,0.218,8.223,93.673,5.467,29.651,0,5.481,5.484,
5/18/2022 6:14:27 AM,0.109,29.191,49.076,77.373,70841.8,1032.613,32.612,0.491,0.491,0.218,8.224,93.562,5.461,29.991,0,5.474,5.477,
5/18/2022 6:14:28 AM,0.149,29.192,49.073,77.372,70838.3,1032.611,32.610,0.468,0.468,0.218,8.223,93.627,5.464,29.141,0,5.477,5.480,
5/18/2022 6:14:28 AM,0.169,29.192,49.072,77.370,70836.5,1032.610,32.609,0.468,0.468,0.364,8.223,93.625,5.464,28.971,0,5.477,5.480,
5/18/2022 6:14:28 AM,0.168,29.191,49.068,77.363,70832.0,1032.607,32.607,0.624,0.624,0.277,8.224,93.473,5.455,32.115,0,5.468,5.471,
5/18/2022 6:14:28 AM,0.168,29.190,49.069,77.363,70833.2,1032.608,32.608,0.546,0.546,0.218,8.225,93.557,5.460,35.089,0,5.473,5.476,
5/18/2022 6:14:28 AM,0.185,29.189,49.076,77.372,70842.9,1032.614,32.614,0.491,0.491,0.204,8.225,93.521,5.457,33.219,0,5.470,5.473,
5/18/2022 6:14:29 AM,0.237,29.191,49.082,77.381,70849.1,1032.618,32.617,0.484,0.484,0.233,8.226,93.580,5.460,21.495,0,5.474,5.477,
5/18/2022 6:14:29 AM,0.310,29.192,49.082,77.384,70849.0,1032.618,32.616,0.515,0.515,0.233,8.227,93.493,5.455,22.260,0,5.468,5.471,
5/18/2022 6:14:29 AM,0.364,29.192,49.084,77.386,70852.5,1032.620,32.619,0.491,0.491,0.175,8.228,93.484,5.454,24.553,0,5.468,5.471,
5/18/2022 6:14:29 AM,0.436,29.191,49.087,77.389,70856.0,1032.623,32.621,0.468,0.468,0.204,8.228,93.496,5.455,22.514,0,5.468,5.472,
5/18/2022 6:14:29 AM,0.503,29.192,49.088,77.391,70856.8,1032.623,32.621,0.445,0.445,0.189,8.228,93.532,5.457,19.456,0,5.470,5.473,
5/18/2022 6:14:30 AM,0.556,29.192,49.091,77.396,70861.3,1032.626,32.624,0.476,0.476,0.175,8.227,93.488,5.454,21.495,0,5.467,5.470,
5/18/2022 6:14:30 AM,0.589,29.192,49.088,77.391,70856.7,1032.624,32.621,0.484,0.484,0.291,8.227,93.526,5.457,22.769,0,5.470,5.473,
5/18/2022 6:14:30 AM,0.601,29.192,49.090,77.394,70859.5,1032.625,32.623,0.460,0.460,0.233,8.227,93.461,5.452,22.854,0,5.466,5.469,
5/18/2022 6:14:30 AM,0.620,29.191,49.095,77.400,70865.6,1032.629,32.627,0.640,0.640,0.189,8.228,93.566,5.459,23.194,0,5.472,5.475,
5/18/2022 6:14:30 AM,0.630,29.191,49.093,77.398,70864.2,1032.629,32.626,0.460,0.460,0.189,8.227,93.555,5.458,22.175,0,5.471,5.474,
5/18/2022 6:14:31 AM,0.636,29.188,49.096,77.398,70868.1,1032.632,32.629,0.476,0.476,0.189,8.228,93.474,5.453,21.070,0,5.466,5.470,
5/18/2022 6:14:31 AM,0.639,29.187,49.096,77.395,70867.3,1032.632,32.629,0.491,0.491,0.204,8.229,93.568,5.458,23.364,0,5.472,5.475,
5/18/2022 6:14:31 AM,0.649,29.186,49.098,77.398,70870.6,1032.634,32.631,0.484,0.484,0.204,8.230,93.498,5.455,22.005,0,5.468,5.471,
5/18/2022 6:14:31 AM,0.681,29.188,49.102,77.405,70875.4,1032.636,32.634,0.468,0.468,0.160,8.230,93.402,5.449,21.240,0,5.462,5.465,
5/18/2022 6:14:31 AM,0.723,29.187,49.103,77.405,70876.8,1032.638,32.635,0.562,0.562,0.262,8.229,93.474,5.454,21.750,0,5.467,5.470,
5/18/2022 6:14:32 AM,0.764,29.187,49.100,77.401,70873.5,1032.636,32.633,0.484,0.484,0.218,8.230,93.463,5.453,21.580,0,5.466,5.469,
5/18/2022 6:14:32 AM,0.790,29.186,49.102,77.403,70875.6,1032.637,32.634,0.554,0.554,0.218,8.230,93.588,5.460,20.221,0,5.473,5.476,
5/18/2022 6:14:32 AM,0.844,29.187,49.106,77.409,70880.3,1032.640,32.637,0.523,0.523,0.218,8.230,93.475,5.454,19.371,0,5.467,5.470,
5/18/2022 6:14:32 AM,0.919,29.186,49.108,77.410,70882.8,1032.642,32.639,0.484,0.484,0.189,8.230,93.489,5.455,21.070,0,5.468,5.471,
5/18/2022 6:14:33 AM,1.032,29.187,49.112,77.418,70887.9,1032.646,32.641,0.554,0.554,1.559,8.231,93.563,5.458,19.626,0,5.471,5.475,
5/18/2022 6:14:33 AM,1.086,29.187,49.112,77.417,70887.7,1032.646,32.641,0.546,0.546,0.495,8.231,93.492,5.454,18.436,0,5.467,5.471,
5/18/2022 6:14:33 AM,1.112,29.188,49.110,77.416,70885.4,1032.644,32.639,0.476,0.476,0.262,8.232,93.535,5.457,19.031,0,5.470,5.473,
5/18/2022 6:14:33 AM,1.121,29.187,49.112,77.417,70888.1,1032.646,32.641,0.499,0.499,0.204,8.232,93.609,5.461,19.881,0,5.474,5.477,
5/18/2022 6:14:33 AM,1.123,29.186,49.112,77.417,70888.2,1032.646,32.641,0.499,0.499,0.204,8.233,93.545,5.457,19.371,0,5.470,5.473,
5/18/2022 6:14:34 AM,1.136,29.185,49.115,77.419,70891.8,1032.649,32.644,0.515,0.515,0.233,8.234,93.682,5.465,18.521,0,5.478,5.482,
5/18/2022 6:14:34 AM,1.168,29.186,49.116,77.421,70892.8,1032.649,32.644,0.476,0.476,0.189,8.234,93.777,5.471,19.286,0,5.484,5.487,
5/18/2022 6:14:34 AM,1.204,29.187,49.117,77.425,70894.7,1032.650,32.645,0.476,0.476,0.146,8.234,93.552,5.458,19.711,0,5.471,5.474,
5/18/2022 6:14:34 AM,1.244,29.188,49.116,77.424,70893.2,1032.649,32.644,0.601,0.601,0.874,8.234,93.520,5.456,19.371,0,5.469,5.472,
5/18/2022 6:14:34 AM,1.284,29.188,49.117,77.426,70895.0,1032.651,32.645,0.616,0.616,0.379,8.233,93.508,5.455,18.266,0,5.468,5.471,
5/18/2022 6:14:35 AM,1.352,29.186,49.123,77.431,70902.0,1032.656,32.650,0.593,0.593,0.248,8.234,93.605,5.461,18.691,0,5.474,5.477,
5/18/2022 6:14:35 AM,1.403,29.187,49.121,77.430,70899.5,1032.654,32.648,0.530,0.530,0.248,8.234,93.643,5.463,18.097,0,5.476,5.479,
5/18/2022 6:14:35 AM,1.441,29.186,49.124,77.433,70903.4,1032.657,32.651,0.616,0.616,0.204,8.234,93.584,5.459,17.247,0,5.472,5.476,
5/18/2022 6:14:35 AM,1.460,29.185,49.121,77.428,70900.1,1032.655,32.649,0.523,0.523,0.204,8.234,93.649,5.463,18.097,0,5.476,5.479,
5/18/2022 6:14:35 AM,1.460,29.184,49.127,77.434,70907.3,1032.660,32.654,0.515,0.515,0.262,8.232,93.624,5.462,19.626,0,5.475,5.478,
5/18/2022 6:14:36 AM,1.460,29.183,49.129,77.436,70909.8,1032.661,32.655,0.460,0.460,0.189,8.232,93.604,5.460,18.436,0,5.473,5.476,
5/18/2022 6:14:36 AM,1.469,29.183,49.129,77.436,70910.2,1032.662,32.656,0.491,0.491,0.189,8.232,93.594,5.459,17.502,0,5.472,5.476,
5/18/2022 6:14:36 AM,1.484,29.183,49.137,77.446,70919.8,1032.668,32.661,0.476,0.476,0.189,8.233,93.599,5.460,17.077,0,5.473,5.476,
5/18/2022 6:14:36 AM,1.502,29.183,49.139,77.448,70922.5,1032.670,32.663,0.484,0.484,0.204,8.234,93.666,5.464,17.757,0,5.477,5.480,
5/18/2022 6:14:36 AM,1.524,29.182,49.141,77.451,70925.0,1032.671,32.665,0.554,0.554,0.189,8.234,93.626,5.461,18.521,0,5.474,5.477,
5/18/2022 6:14:37 AM,1.542,29.183,49.139,77.449,70923.0,1032.670,32.663,0.507,0.507,0.175,8.234,93.667,5.464,18.266,0,5.477,5.480,
5/18/2022 6:14:37 AM,1.563,29.183,49.140,77.451,70923.9,1032.670,32.664,0.569,0.569,0.204,8.235,93.528,5.455,17.842,0,5.468,5.471,
5/18/2022 6:14:37 AM,1.571,29.183,49.139,77.449,70922.6,1032.670,32.663,0.710,0.710,0.248,8.234,93.564,5.458,17.077,0,5.471,5.474,
5/18/2022 6:14:37 AM,1.571,29.182,49.141,77.450,70925.0,1032.671,32.665,0.562,0.562,0.189,8.235,93.620,5.461,16.227,0,5.474,5.477,
5/18/2022 6:14:37 AM,1.545,29.181,49.147,77.457,70932.6,1032.676,32.670,0.491,0.491,0.175,8.235,93.599,5.459,16.907,0,5.473,5.476,
5/18/2022 6:14:38 AM,1.535,29.182,49.147,77.459,70933.4,1032.676,32.670,0.468,0.468,0.131,8.235,93.609,5.460,18.097,0,5.473,5.476,
5/18/2022 6:14:38 AM,1.537,29.182,49.146,77.458,70931.2,1032.675,32.668,0.452,0.452,0.146,8.236,93.680,5.464,17.757,0,5.477,5.480,
5/18/2022 6:14:38 AM,1.552,29.184,49.142,77.455,70926.4,1032.672,32.665,0.507,0.507,0.218,8.236,93.696,5.465,16.822,0,5.478,5.481,
